#word,meaning,option1,option2,option3
proof,证据,伪证,兵源,资源
perfume,香水,晴雨表,胭脂,表蒙子
hinder,阻碍,干扰,麻烦,激怒
access,接触,磨光,碰见,不期而遇
massive,可观,深深,和平,无情
prompt,迅速,兵贵神速,半夜三更,不翼而飞
ideological,意识形态,偏见,政见,鹅毛
boardinghouse,寄宿公寓,放置,群众,分
mounmental,杰出,不像话,平凡,不妙
brilliantly,辉煌,昏暗,背阴,夺目
mythology,（总称）神话,遮光物,众多,贯穿
comprehension,理解,忘记,记得,洞察
camouflage,伪装,屏息,翘,喘气
lay,产卵,孵化,生活,成人
rear,后面,陉,眼前,零下
citizenship,公民（的身份）,石膏,卡迪根式开襟毛线衣,(使)扎根
sanctuary,避难所,再建,没有东西,天井
briny,盐水,清汤,白开水,滤液
priority,优先,立刻,甚至,按时
attached,附加,加密,干,加上
superintendent,主管,指挥,放假,领队
distinguished,卓著,专门,不好,粗劣
digest,消化,咳嗽,感冒,泻肚
rodent,啮齿类动物,长,矿质,经常
provincialism,地方主义,伦理,场面,胆量
agitation,焦虑,阴郁,哀伤,凄惨
inappropriate,不适当的,肯定,客人,可能
haze,薄雾,烟雾,潮汐,硝烟
wrinkle,皱纹,煤灰,波纹,斑纹
circulate,（使）传播,便宜货,驱,相当
scare,惊吓,强制,践踏,勾引
panel,专门小组,太空人,季节,收藏品
repel,击退,摧毁,扰乱,挫败
fray,使磨损,自由,浅处,发觉
audience,观众,成员,读者,房客
magnetic,磁铁,白铁,不锈钢,白口铁
simulate,模拟,留学,旁听,主修
congenital,先天,现成,妥善,大材小用
fermentation,发酵,速效,用途,副作用
multiply,繁殖,孵化,产卵,野生
further,更多,尽管,不论,是不是
acute,灵敏,眼尖,短小精悍,不识时务
herald,宣布…的消息,成功而风行一时的事物,不过,价值
faculty,才能,先见之明,笔墨,才华
intimacy,亲密,必要,熟知,震惊
heel,脚后跟,脚趾,熊掌,爪子
condemn,谴责,引咎,保密,驳斥
literary,文学（上）的,思考,抓住,合作
hovercraft,水翼船,独木舟,货轮,方舟
codify,编成法典,说某种语言,时期,引起
luminous,明亮,得知,记住,知悉
irreverent,不尊敬的,投掷(距离),修理,击中
distribution,分发,发放,接收,发出
classify,把…分类,刺激的因素,大的,日常工作
reconstruction,改造,缓和,更新,抓紧
tube,管子,木板,铁板,石板
stained,污染,激动,带动,引人注意
catastrophe,异常的灾祸,(独立的)学院,汇合点,录像
incredulity,怀疑,赞同,相信,自信
loop,圈,烟筒,野生动物,底部
serious,严肃,神经过敏,肮脏,凄惨
figurehead,破浪神,城市,国民,晚辈
painting,绘画,白描,勘误,传真
frost,霜,露水,层云,烟雾
flair,才能,笔墨,技巧,绝技
lave,为沐浴,烛光,赞扬,停车处
frisky,活泼,不羁,孝顺,悲观
outlast,比…长久,让给,祖国,远方
residential,住宅,大楼,建筑,宫殿
reconstruct,重建,建设,打开,开设
termination,终止,停滞,收盘,停火
chivalry,（男人）对女人彬彬有礼,和解,庇护,驯服
penal,刑罚,戒律,流氓罪,刑事
autobiography,自传,日记,特写,编年史
detergent,清洁剂,补品,毒品,有毒
prairie,大草原,说明书,假设,用处
serrated,锯齿状的,到场,认识,辫子
scuba,水中呼吸器,片屑,提到,间接
inconvenient,不便,蓬松,不名一文,毒打
competing,有竞争性,差不多,异步,同年
epidermis,表皮,肌肉,皮肤,头皮
log,记录,手写,笔记,键入
torrential,奔流,对流,漂流,运动
initial,最初,长期以来,年初,会期
tactile,可触觉的,于是,军帽,少女
securely,安心,不过意,轻松,舒适
modest,适度,手提,不便,便当
yarn,纱,线,别针,毛线
blacksmith,铁匠,帮工,包身工,技工
impersonal,客观,对付,笔误,勉强
mercantile,商业,农业,本行,航运
improviser,即席演奏者,进一步,(使)靠岸(登陆,型
assess,分析,定量分析,标点,探讨
expel,驱逐,接待,收养,有待
choke,使窒息,朋友,六分之一,尝试
astounding,令人吃惊,一副,水道,前进
constant,不变,成立,对付,定型
incidence,发生,层出不穷,重现,衍生
daunting,使人畏缩,导游书,一次,特刊
digestion,消化,伤风,咳嗽,镇痛
cab,出租马车、汽车,禁令,不舒服的,契约
rust,锈,解冻,褪色,生产
astute,机敏,按图索骥,八面玲珑,本本主义
telegraph,电报机,电缆,雷达,电池
obsessed,鬼迷心窍,吃不来,无法,疑惑
breathtaking,惊人,不痛不痒,严重,必需
statue,雕像,白描,题花,卷轴
underdeveloped,不发达的,零点,(使)滑动,热量
media,媒体,新闻记者,编者,翻译
breathe,呼吸,叮,吸烟,发音
livelihood,生计,日子,晚餐,人道
wright,建造者,哲学家,科学家,研究员
husk,剥…的壳,庄稼,训斥,加号码
path,轨道,盛宴,规章,晚宴
climate,气候,收成,行踪,下落
orient,确定方向,冻结(存款、工资、物价等),敏感,使中毒
comparative,比较,对于,把,替
teapot,茶壶,茶匙,调羹,便壶
propellant,推进物,精巧,你亲自,餐馆
agility,敏捷,高效率,急剧,不翼而飞
careerism,野心,需求,愿望,人事
inability,无能,能干,无所不能,无知
applaud,喝彩,念,呼喊,鸣叫
undisturbed,没受干扰,恐慌,不好意思,抱歉
merit,优点,私利,毛病,好处
freshness,活力,视力,量力,畜力
condor,秃鹰,挽救,问,存在
obtain,得到,以免,回避,荣获
evergreen,常绿树,灌木,榆树,灌木
subsection,分部,常委,部委,非政府
perception,感知,丹心,存心,哀思
gibe,嘲弄,寻开心,刁难,勉强
fabric,结构,班子,各种,某种
tame,驯养,放牧,钓鱼,捕鱼
interval,间隔时间,发怒,多样化,震动
abrasion,表面磨损,管理部门,不利,上述
deform,使变形,太,在信封上写姓名,数量
shelter,掩蔽,溜走,避风,避难
tissue,绵纸,笔记本,名单,簿记
walkout,罢工,吃大户,请愿,示威
concede,承认,抨击,否定,反驳
intrinsic,固有,大材小用,保险,原始
niche,适当的位置,妨碍,白色,选票
remind,提醒,指导,引导,启示
retain,保持,留下,存在,保温
enrich,使富足,投票,秘密,学会
archipelago,群岛,岛屿,海滩,草地
devastate,毁坏,滑落,堕入,断裂
irresistible,不可抵抗,具有重大历史意义的,论证,熨斗
rift,裂缝,破坏,折断,撕毁
exponential,指数,度数,交易额,容量
trace,跟踪,寻机,寻的,避暑
aim,目标,东西,受事,主页
invasion,入侵,攻克,包围,侵占
innovation,改革,改良,闭关自守,断绝
worldwide,全世界的,磁带,正直,改正
frigid,寒冷,不可磨灭,短命,一会儿
virtue,美德,人头,道德,兽性
distent,膨胀,改装,收缩,切换
delegate,代表,可谓,统称,可见
proceeds,收益,罚款,剩余,亏损
neoclassical,新古典主义的,开支,资料,不相信
populous,人口稠密,无资格,窗子,活动
locomotion,运动,外流,潮流,对流
scheme,阴谋,擘画,对眼,筹措
publicity,公开,可疑,不可告人,莫名其妙
dormitory,宿舍,套房,阁楼,农舍
astonishing,惊人,严重,主干,必需
accumulation,积聚,散布,喷射,列为
democracy,民主政治,主义,伦理,胆子
giant,巨人,骨头架子,胖子,男孩儿
concerted,商议好的,允诺,会谈,商谈
implicit,不明确的,席卷,包容,包藏
vowel,元音,回声,辅音,擦音
fasten,使固定,孵,从,加
seduce,勾引,胁迫,欺负,恫吓
infest,骚扰,吞并,侵入,夺回
harshness,严酷,白色,不咎既往,小气
compaction,压紧,背(朗)诵,各种不同,使有条理
championship,锦标赛,越野,撑竿跳,奥运会
remainder,残余,松弛,零落,完整
disposed,有…倾向,当的,其间,运动员
leisure,空闲,无声,孤单,安如泰山
apt,易于…的,判定,聚会,暂停
pressure,压迫,诱拐,剥削,抄袭
Hispanic,西班牙的,(鸟兽)叫,拒受…的影响,在头顶上
universe,宇宙,星座,宝座,星球
deprivation,缺乏,现存,相差,亏损
fascination,魅力,实力,动量矩,一臂之力
attach,系,银行,刮脸,说某种语言者
collaboration,合作,大显身手,抱佛脚,面临
lustrous,光辉,薄弱,险峻,不在话下
masonry,石匠职业,雄兽,一国人民,模子
distinguish,区别,辨别,识货,可比
untapped,未使用的,农艺,见解,鼓励
relaxation,松弛,疏忽,爱莫能助,着迷
pueblo,印第安人村庄,扫除,把…切碎(或切成片),睡
concrete,水泥,丹砂,沥青,烂泥
bold,勇敢,不懈,脆弱,果断
census,人口调查,宝物,玩耍,实体
thunderstorm,暴风雨,矿泉,瀑布,遗迹
baroque,高度装饰,纠正,肤浅,抱歉
elimination,排除,横扫,肃清,洗刷
sophistication,老练,近视,熟练,不辞辛苦
infirmary,医务室<美>养老院,哈佛,军校,北京大学
benign,（病）良性的,否则,抹,抓住
graceful,优雅,俏皮,破旧,华丽
bleak,荒凉,宁静,独身,冷静
fund,基金,不义之财,不变资本,财富
incredible,难以置信,爱慕,支持,相信
reigning,统治,罢教,罢工,下台
beaded,以珠装饰,署(名),烟碱,保卫
leadership,领导能力,空闲,木材,有把握的
discouraging,令人气馁,错误,脑髓,一定要
ragtime,拉格泰姆音乐,野生植物,辩论,好
appraisal,评价,裁判,督促,点名
polygonal,多角形的,承诺,有恶意的,潜在价值
section,部分,稠密,个别,大多数
mate,结伴,报复,集团,联盟
frugality,节约,抽出,浪费,足够
epic,史诗,民歌,古风,颂歌
fortuitously,偶然,或许,莫非,从来不
stickpin,领带夹,戒指,首饰,项练
stretch,伸展,拓展,伸出,掩盖
attain,达到,夺取,遂,得分
aboard,在（船、飞机、车）上|上（船、飞机、车）,或者(表示选择),开始,先进
topography,地形学,起支配作用的,创始人,无误
ambitious,有雄心的,主要部分,角色,全国人民
penetrating,（思想）敏锐的,教育,百万,充溢
suburb,郊区,东部,殖民地,西南
roast,烤,戏剧,药片,使相信
obscure,隐藏,避暑,避风,避难
linguistic,语言上的,包裹,烟火,边
budget,预算,三合一,计数,演算
stain,污点,成果,侮辱,成绩
fundamental,基础,界限,限于,底线
synthetic,合成物质,(引起)疼痛的,制剂,把…比作
belie,掩饰,隐瞒,揭发,夸大
untouched,未触及的,工商行名录,(男人用的放钱币、证件等的)皮夹子,插话
condiment,调味品,八角,芥末,胡椒
exhale,呼出,进一步,疗法,社会主义
gorgeous,灿烂,英俊,漂亮,美貌
swallow,吞下,吮吸,喝,舔
delectable,美味,甜美,名副其实,诚实
far-reaching,影响深远,大大,彻底,裂缝
glide,滑动,潮流,外流,对流
import,（贸易）进口,无论,还钱给(某人),同情
residual,剩余,亏损,动态平衡,平衡
chilli,红辣椒,阶段,在全国范围内,责任
diffusion,扩散,为首,领先,抢先
exemplify,例证,暴风骤雨,常规,案子
mythical,神话,本子,小说,文艺
denomination,（货币）面额,(工作)日程登记本,地区,工作
explosive,爆炸,烧毁,叮当,燃烧
sheath,鞘,钱袋,冰袋,标枪
adhesive,粘着,纸片,操纵,词组
correlated,有相互关系的,运输,有耐心的,飞驰
alder,赤杨树,不一致,哄骗,集合
subsidize,补助,辅助,帮腔,慰问
eccentric,古怪的（人）,显示,进去,减去
chronological,按年代顺序排列的,羊肉,竟然会,推
snowdrift,随风飘飞的雪,非同一的,除...以外,学会
confusion,混乱,一触即发,方便,不便
periodical,期刊,壁报,表报,日报
haven,避难所,在头顶上,副),小岛而言)
roughly,大致,莫非,不要,意外
entanglement,累赘,对称性,平衡,详细
exhilarating,爽快,满意,满足,羞愧
devise,设计,阴谋,计划,筹措
intelligible,明了,意识,难忘,忘记
enthusiastically,满腔热情,自豪,殷勤,爱面子
package,包裹,包扎,装入,卷曲
myriad,许多,芸芸,千万,壁立
unemployed,失业,罢官,出名,提升
shortcut,捷径,独木桥,长征,中途
colonel,陆军上校,环境,分担,设
hemisphere,半球,北面,系统,面积
fervor,热情,谦和,恭顺,不亢不卑
depression,沮丧,筹措,失望,大发雷霆
fresco,壁画,白描,速写,图标
tundra,苔原,西北,远东,社区
handicraft,手工艺品,禁品,物件,附件
huddle,杂乱的一堆,荒凉,零落,孤独
possess,拥有,沉浸,共有,刊登
scrupulously,小心翼翼,不知死活,安稳,漂浮
motive,动机,集邮,主意,风味
packer,包装工人,果仁,一(旦)…就…,深长
brawl,争吵,殴打,责骂,顶撞
weld,焊接,锻压,保修,培修
currently,现在,今晚,今晨,早先
auxiliary,补充,补遗,加油,加长
taxicab,出租车,出租汽车,殡车,公共汽车
nuclear,核的,归还,为…辩解,行动
load,重担,会议,电话会议,版权
chop,砍,渴望,口头,可耻的人或物
mainspring,(钟表的)主发条,正确,作品,出发
crayon,蜡笔、彩笔及其绘画,正午,论证,规矩
harmony,协调,平衡,大规模,详细
congenial,趣味相投,罢论,不满,抱不平
confide,吐露（心事）,对话,多嘴,咕噜
liver,肝脏,肫,盖子,肾脏
realization,意识,洞察,熟悉,掌握
replenish,补充,加油,增值,加宽
untamed,未驯服的,奶油,连绵,(运动联赛的)联合会
tenement,(穷人)公寓,放射,每隔…的,倾听
impact,影响,不相干,激动,带动
checkout,检验,查询,巡查,备查
adornment,装饰品,胭脂,香水,化妆品
larynx,喉,抵(反)抗,(复)海关(常常大写),(美)法式炸薯条
repulse,憎恶,爱憎,厌倦,抱屈
conform,遵守,触犯,服从,背离
chronic,长期,不可磨灭,通宵,短跑
abiding,持久,密切,主动,懒惰
competitiveness,竞争能力,使……付诸实现,宽大,研究
formula,公式,装饰,中国式,衩
compression,浓缩,浸透,收缩,蔓延
dimension,尺寸,海拔,厚度,负载
accuse,指责,揭发,谴责,引咎
distract,使…分心,空白支票,跃,一样
inviting,诱人,引出,欺负,强奸
precede,在…之前,年幼,达到,推销员
dissipate,消失,失去,衍生,销毁
chorus,合唱团,商会,乐队,公会
escapist,逃避现实的（人）,公开,财宝,野餐
prestigious,有名望的,外表,此外,类似的一个
supremely,无上,尽管,采纳,多多
underneath,在…的下面,消瘦,有礼貌的,烟囱
emotional,情绪,敌意,本意,绪
petrifaction,石化,工程,电力,军政
abuse,滥用,罄,挪用,用法
dependable,可靠,不当,大材小用,现成
respect,尊敬,抱屈,忌恨,令人钦佩
wildlife,野生动植物,平常,发生,完成
dumb,哑的,问世,胜利,增加
assembly,装配,放置,设置,架构
prohibitively,(价格)极高地,向北,谷粒,起风暴
infuse,注入,日出,跳进,上车
strand,绳、线之一股,当的,考虑,悬挂
agreeable,使人愉快,安然,打算,不满
degradation,降级,洗刷,中式,当选
vigilance,警戒,警钟,转播,讲解
trail,追踪,盯住,寻机,储藏
dialect,方言,座右铭,句子,语言
manifestation,表现,含水,辈出,涌现
complement,补充,加长,加油,补票
pathogen,病菌,酵母,病原,抗体
counterfeit,伪造,杜撰,伪托,摆摊子
adept,熟练,孩子气,成熟,半路出家
loathsome,令人讨厌,(动物)交配,笼子,镇长
prominent,杰出,唯一,新鲜,卑劣
buggy,小马车,船只,计程车,殡车
donor,捐助者,有经验的,部长,制定
chimpanzee,黑猩猩,猿猴,猴子,白狐
hallmark,标志,体现,表示,所谓
crystallized,变成晶体,(美)玉米,加强语气)自己的,全部
eventual,最终,结局,经历,往事
molecule,分子,共产党员,爪子,会员
particle,颗粒,波束,核反应堆,珠子
landslide,山崩,堕入,分裂,断裂
marshy,沼泽般的,考虑,薄头巾,钻头
scavenger,清道夫,村民,交通,牧人
plight,（恶劣的）情势,疫情,股市,境界
concert,音乐会,装扮,闭幕,歌唱
crisscross,交叉往来,宇宙,对面(立)的,珍品
buddy,密友,后人,朋友,大娘
immobile,不动,忘恩负义,和平,困扰
irrelevant,不相关的,正确无误,优良(质)的,成立
scholar,学者,科学家,语言学家,发明家
convict,证明…有罪,净重,看到,体重
diligent,勤勉,消极,外行,持久
heir,继承人,伯父,世人,猿人
board,上（船、飞机等）,温和,阶梯教室,记成绩
radar,雷达,二极管,传真机,录音机
deteriorate,使恶化,胆怯,筑墙围住,运输
imitation,仿制品,期货,存货,纺织品
upland,丘陵地带,灵魂,重点,根本
residence,居住,下榻,安身立命,断交
leading,最主要的,编辑,报纸,出入口
treadmill,踏车,底线,冒烟,孵
decadent,颓废,大煞风景,大失所望,赌气
edentate,贫齿类动物,本土(相对半岛,举行,说
flashlight,闪光灯,三棱镜,凹面镜,电灯泡
recital,独奏会,决定,场地,贼
dessert,餐后甜点,烟火,链条,使烦恼
fantasy,幻想,深思,百感交集,思考
tendency,趋势,均势,优势,僵局
fidelity,忠实,百依百顺,诚实,叛逆
assert,声称,描写,上述,记载
calculate,估计,猜测,臆测,主持
woods,森林,白皮松,瘢痕,白杨
constitutional,章程,规定,盛宴,规矩
bedrock,基石,江面,焦点,外表
sector,扇形面,(外交等方面的)姿态,压迫,背诵
cucumber,黄瓜,南瓜,红萝卜,大豆
bead,（液体）小滴,自主,复杂,歌唱
