#word,meaning,option1,option2,option3
major,较大,防止,不管怎样,许多
consider,认为,感觉,存心,推测
find,找到,避暑,储存,寻的
bake,焙,极少量,贵重,平凡
positive,积极,用功,拖拉,不辞辛苦
betray,辜负,歌唱,违例,违抗
staircase,楼梯,走廊,长廊,门廊
sour,酸的,唇状构造,现今,新闻纸
explanation,解释,下载,附笔,注解
mute,哑巴,寡妇,孤儿,受难者
daily,日报,壁报,周刊,报章
pack,捆扎,卷曲,包裹,打结
considerate,体谅,珍爱,惋惜,饶恕
perceive,理解,精通,难忘,记得
supreme,最高,加仑,高耸,英里
imply,暗示,表示,发表,形容
industrial,产业,净值,买价,出价
semiconductor,半导体,半流体,标本,冰醋酸
distress,不幸,尴尬,暴发,互惠
jet,喷嘴,翅膀,把子,插座
individual,独特,前所未有,无比,别出心裁
powder,药粉,奶酪,药膏,白兰地
indicate,表明,预兆,所谓,反映
phrase,习惯用语,修面,海洋,可见
insert,插入,挖掘,排放,镶嵌
refreshment,便餐,爆米花,抓饭,盖饭
neighbourhood,邻居关系,苦的,思维,称
legal,合法,明文,私下,可疑
gas,汽油,焦油,石油,煤油
impressive,给人印象深刻的,劣质,请求,工业
protection,保护,侍候,保镖,照料
popular,流行,传说,联网,牵连
wave,波动,勃然,喜新厌旧,平稳
credit,信用贷款,企图,遗失,一大阵
project,方案,地图,备忘录,公报
procession,队伍,梅派,党派,海军
gallon,加仑,毫克,平方,细长
absent,缺乏,现存,亏损,盈余
extremely,非常,最多,熬煎,多多
aluminium,铝,青铜,黄金,白铜
relate,叙述,列举,上述,记载
squirrel,松鼠,鼹鼠,鳄鱼,袋鼠
lively,活泼,自然,粗暴,孝顺
furthermore,而且,以便,以及,不只
flat,一套房间,庭院,把...专用于,十一(个
pulse,脉冲,意思,生态,表象
exhibit,陈列,吊装,壁挂,开列
stale,陈腐的,维修,底,美式足球
germ,幼芽,余烬,宝藏,赘疣
besides,而且,加以,基于,以及
invitation,请柬,名片,贺年片,日历
warmth,暖和,加热,生火,燃放
recommendation,劝告,归咎,游说,鞭策
consist,在于,处于,保温,在内
soda,汽水,冰糕,牛奶,豆浆
spear,矛,成分,承受,划分
weep,哭泣,有价值的,(电脑)位,开设
gunpowder,有烟火药,沸腾,无烦恼的,难以忍受
wallet,钱包,包,冰袋,鞘
arrival,到来,前往,下去,贲临
treat,对待,区别,鉴别,透视
limitation,限度,八度,北回归线,顶峰
beside,在…旁边,情况,会不会,担心
noun,名词,成语,汉语,疑问句
consent,同意,回绝,答应,签订
introduction,介绍,保送,援引,叮咛
territory,领土,疆场,疆界,半壁江山
rabbit,兔子,野兔,警犬,野猫
bay,湾,乡下,于是,刺激
reliability,可靠性,(天气等)静的,欢快,装满
artificial,娇揉造作,屏气,喘气,悬
bureau,处,底部,决定,渴望
compromise,妥协,驯服,巴结,说服
honesty,诚实,缓和,忠于,坦白
brief,短暂,多年,频率,实时
coach,长途公共汽车,即刻,振奋,商店
proportion,部分,兑换率,倍数,对比
substitute,代替人,桥牌,帮助,粗陋
jail,监禁,扣押,抄身,抄家
passenger,过路人,观光客,亲属,乘客
clearly,明白,忘记,发现,记得
capacity,能量,电力,名称,动力
pinch,掐掉,帐篷,陆地,沙滩
postman,邮递员,传达,生火,宇航员
modify,修饰,整理,装扮,格式化
training,培养,实验,体操,考验
remarkable,异常,享受,多多,秉承
spacecraft,航天器,雷达,算盘,轨枕
weary,使疲乏,所得,佃农,莫明其妙
greatly,大大,伯父,叔父,姑娘
colony,侨居地,装作,害怕,表演者
hostile,敌方,比邻,陌生人,一起
equality,相等,同辈,步调一致,同时
even,平的,限度,同事,(动物)温血的
neglect,疏忽,逼上梁山,迷恋,小心
widow,寡妇,百万富翁,孤儿,孕妇
instruct,指示,命令,法令,通报
monitor,班长,庭长,会长,苏丹
nitrogen,氮,下决心,抓牢,今晚
bronze,青铜制品,烟灰缸,投递交,高兴
dish,菜肴,美味,寿面,小吃
lest,惟恐,败子回头,惊愕,余悸
outstanding,突出,赤裸裸,遮掩,悬垂
limited,有限,多糖,微不足道,层层
pray,祈祷,追逐,却步,推进
French,法国人,结合,雄兽,吃饭
crack,裂缝,折断,挺立,厝
embarrass,使窘迫,浓,和蔼,担负得起(损失、费用、后果等)
fine,美好,刚劲,轰轰烈烈,不朽
spur,刺激,加以,推进,强加
panda,小猫熊,豪猪,牺牲,豺
row,划船,巡弋,远足,对开
bury,埋藏,埋葬,镶嵌,摘除
exclude,把…排除在外,事情,赢得,迟的
friendship,友谊,血肉,邦交,手续
Thursday,星期四,星期六,中旬,星期五
threat,凶兆,下落,预兆,意思
reel,卷轴,雕刻,十字架,白描
fourth,第四,第七,第十,第五
costly,昂贵,敝,宝贵,低廉
together,共同,从中,并立,就是
medicine,内服药,冰片,白芍,阿米巴
installation,设施,加速器,调节器,检测器
hospital,医院,北京大学,人大,电影院
springtime,春季,暑天,周年,前年
reluctant,不愿,自愿,可以,愿意
perfectly,很,更加,有些,一半
accidental,偶然,不见得,八成,人寿保险
cancel,删去,修订,修饰,校订
interpreter,译员,作者,媒体,记者
member,成员,读者,队友,房客
successful,成功,陷落,崩溃,胜过
expand,扩大,放开,变调,改口
event,事变,量变,风波,政变
percentage,百分比,比率,增长率,丛
attend,出席,脱氧,缺席,退学
fetch,拿来,仆人,长期,日常工作
insure,给…保险,爱好,以,普通
insurance,保险,或许,再度,不再
sponge,海绵,化学,搪瓷,化肥
inspire,鼓舞,加以,施加,妨碍
friction,摩擦,通行,不期而遇,通风
straight,直的,陡的,满意,恼火
scratch,搔,外形,成就,连接
linen,亚麻织物,正午,永远,牵
shot,弹丸,飞弹,炸弹,核弹
rural,农村,卡拉奇,洛美,蒙特利尔
saving,存款,缝纫,缝补,保存
split,劈开,雕刻,裁剪,切片
push,推,使受伤,描绘,昨天
extend,延长,扩充,浸透,暴涨
sponsor,发起者,深长,转弯抹角,向…报告
volume,容积,温度,周长,硬度
travel,旅行,跋涉,远征,对开
brush,画笔,笔套,笔头,笔尖
bleed,出血,溃烂,堵塞,狂热
frown,皱眉,接吻,展望,点头
since,因为,那么,不然,由此可见
pioneer,先驱者,鼻祖,世人,外孙
invent,发明,重申,表白,指出
survey,测量,遥测,监测,勘探
forgive,宽恕,包容,关心,权衡
standpoint,立场,方式,线索,本义
satisfactory,令人满意,抱不平,满足,罢论
stake,赌金,练习,宽阔,把...专用于
independent,自主,外皮,连接处,可怕
thrive,旺盛,昂昂,激发,沉默
tag,附加语,车票,日常文书工作,早
pursuit,追赶,推进,却步,渐进
decay,衰败,新兴,作为,是
numerous,许多,扁圆,弧形,少数
finance,财源,证据,报应,伪证
dread,惧怕,惊骇,迷住,余悸
noble,贵族,殿下,公爵,公公
destroy,破坏,打破,剥落,断头
link,环,现今,要点,与众不同
hero,勇士,烈士,贤能,懦夫
permit,允许,协定,回绝,承诺
retire,退下,麻雀,包装,诺言
milk,乳,豆浆,冰糕,冰棍儿
breeze,微风,暴风雪,冰排,冰山
course,一道菜,请人来,连环画,用处
source,根源,表示,体现,在于
brook,小河,大西洋,东海,北冰洋
husband,丈夫,爱人,泰山,老伴儿
faithful,如实,莫须有,名副其实,名义
industrialize,使工业化,划分,煤油,骑自行车(或摩托车)的人
urge,推进,加以,限制,施加
France,法国,成员国,发达国家,祖国
narrow,狭的,对称性,普遍,动人
drill,操练,考验,锻锤,补习
humble,位低下,哩,磁极,上)
shave,剃,粉笔,洞察力,服从
video,电视,幻灯,收音机,动滑轮
grain,谷物,菌类,大麦,麦子
scent,香水,装饰,晴雨表,化妆品
tip,给小费,希望,饼,禾本科植物
library,藏书,参考书,汇编,小册子
likewise,也,反而,究竟,当然
present,礼物,材料,原料,生活必需品
surname,姓,滑冰,学时,学年
tennis,网球,擦边球,乒乓球,篮板球
preference,偏爱,爱慕,误会,百听不厌
frequently,时常,首先,一向,多次
inherit,继承,并举,休战,休会
presence,出席,脱氧,退学,缺席
bless,为…祝福,(使)通风,在里面,美好
inevitable,不可避免,人寿保险,奇迹,保证
promise,允诺,同意,签订,拒绝
carry,传送,酬劳,催促,更换
condition,环境,表象,生态,梦境
practice,业务,后勤,核工程,饭碗
sandwich,三明治,糖果,馅饼,西点
development,发展,建设,落,振兴
satellite,人造卫星,流星,地球,行星
sideways,斜着,很可能,懊悔,层
portable,轻便,正好,义务,手提
image,映象,定律,口渴,小组
startle,吃惊,退避,惊恐,余悸
rotate,使旋转,支配,向,一周
orderly,整洁,俨然,整齐,轻松
phase,相位,岗位,穴位,议席
convince,使确信,历史,倾听,必须
fortunately,幸运,互惠,避坑落井,暴发
statistical,统计,布局,类比,推理
characteristic,特性,上下,利害,弊端
horizon,眼界,算术,知识,平方
lap,一圈,针,薄片,滚筒
install,安装,组装,铺设,架构
pit,煤矿,厂矿,监狱,兵工厂
sow,播,很,发展,重要性
research,调查,追查,侦查,禁止
aeroplane,飞机,方舟,滑翔机,独木舟
congratulate,祝贺,庆祝,祝福,恭贺新禧
define,限定,兴奋,杜绝,约束
exceedingly,极端,尽管,最多,至少
amuse,给…娱乐,主席,获胜者,（人脑器官等的）正常活动
centre,集中,久违,集聚,告别
forecast,预示,起源,可见,百川归海
constitution,章程,规约,常规,规定
specialize,成为…专家,使吃惊,钉子,思维
jar,广口瓶,听,信箱,簋
heaven,天,对门,城郊,周围
accompany,伴随,拥护,违约,见面
humid,湿的,出发,生计,观众人数
toss,掷,译本,使下决心,向北
complicate,使陷入,使...整洁,失望,(光、物体等)移动
uneasy,心神不安,不好意思,不平则鸣,抱愧
meeting,会见,违约,陪伴,迎接
religious,虔诚,转弯,叛逆,缓和
alone,单独,一同,分别,从中
precise,精确,百无一失,不足为训,完美
recent,新近,上个月,先后,前夕
flower,花,十字架,壁画,版画
thirsty,渴望,预料,向往,梦想
storage,贮藏量,肺脏,锻炼,管理
wholly,完全,统统,彻底,多少
vanish,突然不见,灭绝,失去,发生
hat,帽子,八卦,牌子,名义
genuine,真的,果然,宁愿,不免
scorn,轻蔑,旁观,歧视,小心
violence,暴力,大力,生命力,兵力
barn,牲口棚,校舍,纪念馆,牌楼
crush,压碎,掠过,擦拭,舀
triumph,凯旋,胜过,败绩,覆灭
employer,雇佣者,老爷,地主,侍者
catch,赶上,接触,着陆,摩擦
permanently,永久,半天,频率,瞬间
refresh,使清新,深切,操作员,把…切碎(或切成片)
durable,耐久,严密,酥,笨重
commerce,社交,胜利,来往,滑雪
famous,著名,不见经传,黑暗,羞耻
beneath,在…下方,纽带,长处,渴望
violent,狂暴,冷淡,漂浮,热情
computer,计算机,向东,另外,零件
stable,牛棚,笼,桃园,果园
honey,甜,哀鸿遍野,大喜,安康
moral,道德,灵魂,美德,操守
wheel,轮,珠子,气球,核反应堆
overtake,压倒,比如,似乎,仅次于
evolution,进化,渐进,落,昂首阔步
super,极好,高级,费力,当中
actually,实际上,简直,不如,怪不得
portrait,消像,订正,速写,白描
consumption,消耗量,复数,定额,碑额
limit,限制,刺激,兴奋,妨碍
smoothly,平稳,和平,扰乱,妖艳
tough,坚韧,轻轻,柔软,牢固
difficulty,难事,新闻,公务,大事
rubbish,垃圾,矿藏,宝石,财宝
widen,加宽,增添,补偿,升值
implication,暗指,贬义,病理,端倪
canal,沟渠,堤岸,驳岸,葛洲坝
mill,磨坊,养鸡场,奶牛场,商号
market,市场,罪状,案情,病情
suspend,推迟,起伏,提前,巩固
claim,索取,偿还,移交,预付
slippery,滑的,论文,脱衣服,叶卷烟
undertaking,任务,包袱,责任,权利
feeling,感觉,主持,坚持,怀抱
tradition,传统,习惯,开幕式,时尚
mechanically,机械,眼尖,按图索骥,起死回生
forehead,额头,残骸,头部,遗骸
inefficient,效率低的,近视,才疏学浅,博学
sacred,上帝,天使,出路,女神
reserve,储备,寻的,保留,找到
recommend,劝告,归咎,激发,鞭策
honeymoon,蜜月,假期,诞辰,婚期
pour,灌,奴隶制度,措辞,旅游
memorial,纪念,回顾,求爱,挂念
consideration,考虑,衡量,公认,坚持
writing,书写,描摹,酬和,填充
create,引起,引人注意,致死,吸引
miss,未看到,本的,大门,糖果
southwest,西南,保护区,灾区,工地
profession,职业,作业,核工程,工程
grant,授给物,照料,一瓶(的量),埋葬
conference,会议,立法会,盛会,博览会
observe,遵守,养育,违犯,服从
tuition,学费,运费,文明,零钱
gymnasium,体育馆,俱乐部,沙龙,电台
carpenter,木工,工人,泥水匠,监督者
liquid,液体,冰醋酸,标本,液晶
despite,不管,因为,从而,那末
aid,帮助,慰问,捐助,安抚
frequency,屡次,赶紧,频仍,原先
father,创始人,鼻祖,世人,前任
indication,表示,所谓,可谓,体现
peel,剥,毒(死),看,短上衣
emphasis,重要性,无价,不要紧,中心
madam,太太,泰山,先生,老伴儿
cafeteria,自助食堂,底部,推力,损害
skim,略读,浏览,读报,博览
praise,赞扬,拍案叫绝,违心,违例
weigh,掂量,主张,绞尽脑汁,怀抱
principle,主义,体育,卫生,办学
disease,病,合影,瘟疫,不治之症
file,档案,公文,案卷,传真
ambulance,救护车,出租汽车,殡车,汽车
sway,摇动,颤动,运转,转动
spy,间谍,老兵,炮手,标兵
nationality,民族,福州,都柏林,雅典
insist,坚持,推理,存心,发现
tired,厌倦,博爱,爱憎,抱恨
farewell,告别,会合,久违,崩溃
proud,自豪,自负,恭顺,索然
materialism,唯物主义,思想,卫生,义务教育
counter,计数器,气压计,标尺,水平
relation,家属,爹爹,表亲,姻亲
weapon,武器,细菌武器,核武器,皮鞭
fluent,流利,初步,切实,整齐
independence,自立,明亮,点菜,捆
correspondent,通信者,拥有,死亡,错误
expectation,预期,梦想,预测,猜度
perspective,观点,主意,想法,风味
chocolate,巧克力糖,醒来,擅长,玩耍
confine,限制,推动,妨碍,施加
donkey,笨蛋,乌合之众,呆子,半吊子
health,健康,单调,风趣,可笑
republic,共和国,外国,独立王国,邻国
photograph,照片,病症,影像,肖像
offer,提出,诉苦,演讲,闲话
float,漂浮,溢出,外流,淹没
refusal,拒绝,允许,回绝,鞭策
handkerchief,手帕,扫帚,餐巾,毛巾
terminal,末端,右手,陉,当心
quote,报价,股价,贸易,比价
electronic,电子,离子,原子核,动物
variable,易变,挨饿,期望,精力
fade,褪色,双生,生育,冰冻
attribute,把…归因于,太空,获得,有金属特性的
restrict,约束,杜绝,制裁,不可逾越
office,社,奴役,银色,闪现的亮光
somehow,由于某种原因,分娩,减少,小麦
analysis,解析,析出,标明,说明
balance,称,题词,(社会上的)不安,指针
element,要素,成分,毒素,主导
distinct,与其他不同的,同伴,胸脯,聚集
guide,给…导游,社,廉价,(给)…加燃料
addition,附加物,分离,毁坏,集市
dictate,口授,劳教,引导,提醒
doubt,怀疑,信仰,不服,认真
systematic,有计划的,你的,百分率,州
twinkle,闪烁,辐射,咆哮,散射
lead,铅,木制,木材,铁锈
conventional,普通,专门,顶尖,合格
immigrant,移民,秘书,土著,汉人
policeman,警察,炮手,暗探,标兵
singer,歌唱家,工程师,把式,建筑师
glass,玻璃,陶,白陶,不碎玻璃
geography,地理,内科,练习,本科
regular,整齐,蓬松,松弛,贫穷
barber,理发师,雇员,经纪人,干事
instinct,直觉,味道,灵感,感觉
purple,紫的,脉冲,顶点,阻止
mud,软泥,波峰,涟漪,泡沫
measurement,尺寸,个子,厚度,高度
cargo,船货,备件,软件,软硬件
reflexion,反射,照亮,照射,闪电
decision,决定,跨越,遏制,制裁
description,种类,电话网,民间,数字网
valid,有效,合法,不法,白白
inside,内部,病程,本末,问题
torch,手电筒,电灯泡,本生灯,标灯
consume,消灭,解渴,杜绝,解除
outdoor,户外,体内,对外,外面
neighbour,邻人,对方,伙伴,陌生人
dose,剂量,读数,度数,平方
collar,衣领,棉袄,衬裙,裤子
ten,十,八,廿,百
result,成果,成就,耻辱,政绩
laundry,洗衣房,火药,珊瑚,收入
forest,森林,柳树,白杨,枞树
broom,扫帚,毛巾,望远镜,板刷
bind,捆绑,绕,栓,打结
cable,电缆,传真机,开关,录音机
classical,经典,十三经,评注,文献
intensive,精耕细作,耙,耕,补种
roll,滚动,扭转,润滑,运转
turn,转动,余震,跳动,转来转去
pudding,布丁,麦芽糖,三明治,馅饼
classmate,同班同学,回答,晚年,故意拖延
abundant,丰富,干,升值,收缩
company,公司,书店,奶牛场,摊子
essay,小品文,本子,小说,特写
lack,缺乏,亏损,不足,动态平衡
pan,平底锅,壶,便壶,水壶
gentleman,绅士,老板,随员,侍者
jungle,莽丛,瘢痕,松树,枞树
struggle,斗争,漂流,跑江湖,垮
acid,酸,固体,半导体,液体
ceiling,天花板,基础,华表,地面
involve,使卷入,装行李,航行,贵重
structural,结构,班子,各种,某种
velocity,速度,深度,长短,纪念馆
properly,适当,可身,便利,麻烦
forth,向前,渐进,纠察,昂首阔步
astonish,使惊讶,海贝,位置,说话
component,组件,刨刀,齿轮,刨床
mist,薄雾,硝烟,闪电,潮汐
cannon,大炮,扳机,手枪,左轮手枪
nap,瞌睡,冬眠,睡着,嗷嗷待哺
despise,鄙视,无所谓,旁观,歧视
electric,电的,雌,粗糙,年迈
square,广场,磁场,股市,殡仪馆
difference,分歧,恩怨,裂痕,纪念奖
range,范围,强加,加以,有助于
unfair,不公平的,铃(声),(用特殊记号)标出(某物,(电话)号码簿
conservation,守恒,背弃,遵守,服从
disgust,厌恶,爱国,厌倦,抱恨
opponent,对抗者,万一,仪表,在..四周(或附近)
control,控制,制止,束缚,福利
stove,电炉,拨浪鼓,扳不倒儿,风筝
skin,外皮,眼皮,肌肉,翅膀
evolve,使进化,直的,权衡,弄污
trend,倾向,拥戴,半信半疑,自信
disk,磁盘,硬盘,软盘,茶具
rehearsal,排练,音乐会,装扮,歌唱
healthy,健康,滑稽,不是味儿,可笑
tick,记号,标号,编码,页码
chemist,药剂师,银行家,政治家,哲学家
representative,代表性的,游泳,阴暗,令人惊讶
sight,视力,活力,力量,兵力
liberal,慷慨,革命,大量,恭顺
resistant,抵抗,抵抗力,不可抗力,捍卫
sign,签名,报警,报关,报案
edge,刀口,高地,伪装,江面
Roman,古罗马人,同事,反常出格,不完善的
traffic,交通量,读数,交易额,次数
definitely,一定,随后,自然而然,正值
socialist,社会主义,爱国,保护主义,共和
meaning,意图,打算,机关,有利可图
steamer,轮船,客车,舶,游艇
seal,海豹,恐龙,狮子,老虎
sword,剑,技术,升起,立方
greenhouse,温室,果园,菜地,庭园
average,平均,东拼西凑,分担,人均
amongst,在…之中,踪迹,羽状物,支持者
unconscious,不省人事,晕船,窒息,瘫痪
railway,铁路,南京路,扶手,跑道
absence,缺席,参加,退学,脱氧
vase,瓶,瓶子,吊桶,圆盘
shortcoming,短处,优点,裨益,弊病
award,奖,证物,纪念,摆设
develop,形成,渐变,变幻,变更
scan,扫描,东张西望,眺望,遥望
birthday,生日,假日,早上,暑假
relevant,有关,正如,通过,由
federal,联邦,外国,大国,帝国
standard,标准,国产,课余,现成
inventor,发明者,工程师,研究员,地质学家
internal,国内,党内,里面,室内
reflect,反映,显得,可谓,说明
argument,争论,诽谤,丑化,笑话
biology,生态学,科研,医学,科学
vacation,假期,圣诞,病假,诞辰
hostess,女主人,客人,同事,地主
condense,压缩,补票,补偿,补发
spark,火花,微波,火,焰火
accelerate,促进,施加,寄予,刺激
political,政治,执政党,国民党,共产党
nurse,看护,保镖,保障,侍候
indispensable,必不可少,没关系,亲爱,紧急
upside-down,颠倒,厝,存放,罗列
unlikely,未必,大约,或许,有时
restaurant,菜馆,书店,国宾馆,小吃店
hell,地狱,困境,现状,境地
marble,大理石,化石,伟晶岩,板岩
disadvantage,不利,伤害,无害,便宜
technical,技术,口才,本事,本领
owe,应把…归功于,炊事用具(尤指炉、锅等),秋季,充足
committee,委员会,众议院,政协,议院
gentle,和蔼,粗暴,忠实,不甘心
job,职业,核工程,工程,作业
horse,马,幸运,潜水,创立
slipper,拖鞋,跑鞋,王冠,便帽
stadium,露天大型运动场,不过,热衷,精华
atmospheric,大气层的,片语,一场(戏),把...专用于
experiment,试验,实验,期考,栽培
reign,君主统治,解决,连接上,那么
drawing,绘图,速写,雕塑,调色
potential,潜在,明白,怪诞,可疑
picnic,郊游,打牌,游荡,探险
ensure,保证,奇迹,也许,毫无疑问
kiss,吻,娱乐,外交使节,满意
puzzle,难题,号码,页码,作业
basis,基础,水准,限于,壁垒
airline,航线,通路,专线,网路
administration,管理,接管,经营,经管
food,养料,香料,人事,配备
difficult,难对付的,对不起,甜蜜,(电)镀
precision,精密度,深度,速度,个子
vivid,鲜艳,香气,多姿多彩,淡
knowledge,知识,算术,科学,平方
decrease,减少,补票,裁军,补偿
discard,遗弃,埋没,牵连,舍弃
list,列举,讲述,发言,阐述
miserable,痛苦,大快人心,凄惨,悲愤
recorder,记录者,效果,正规(式)的,手袋
propose,求婚,追求,恋爱,调情
uncover,揭开…的盖子,可能(性),会话,精巧
immediately,立即,赶紧,不啻,预先
lens,透镜,凹面镜,凹透镜,墨镜
ocean,海洋,冈山,山坡,巫峡
inferior,下等,不费吹灰之力,第一流,高级
thorough,详尽,琐细,广大,简略
attention,注意力,本能,观念,功夫
police,当局,单位,政权,痞
ever,在任何时候,舅父,卵形物,易碎
exit,退出,致力,退役,摆脱
sufficient,足够,平衡,多余,动态平衡
domestic,家庭,大家,人家,崩龙族
tight,紧的,休息,乐意,特别
purpose,意图,旨意,意思,有利可图
surround,圈住,逼近,相隔,包围
spend,度过,经验,迁居,迁徙
measure,分量,负载,灯光,厚度
physicist,物理学家,老资格,研究者,工程师
lecture,演讲,闲话,叙述,诉苦
bound,有义务的,鸣笛,精巧,病
nevertheless,然而,加以,据悉,或者
ultimately,最终,起始,历史,结局
reasonable,合情合理,笔误,不足为训,定型
feed,喂,喔,喳,以来
sort,整理,操持,修饰,准备
design,设计,计算,筹措,阴谋
pavement,人行道,铁路,路边,索道
edition,版次,班次,名次,日程
slogan,标语,梦话,暗语,脏话
industry,工业,航运,工程,商业
situation,形势,身材,样子,三角形
framework,结构,各种,班子,某种
downward,向下,建设,实施,渐进
economy,经济,多快好省,盈利,损失
firm,公司,分号,奶牛场,养鸡场
slavery,苦役,施行,跑腿儿,办到
aware,知道,挂念,发现,忘记
loose,松的,手段,限定,参加
deposit,使沉淀,进行,杯子,使觉醒
collection,搜集,任职,采种,现任
scatter,撒,(使)减速,这(那)个,奇异
exterior,外部,编队,伪装,江面
disagree,有分歧,悬挂,等待,(和牛奶或水煮成的)麦片粥
thousand,千,兆,五,廿
contempt,轻蔑,歧视,顾及,衡量
assistant,助手,国务委员,顾问,部属
connection,连贯性,负担,家,发现
scout,侦察员,骑士,海军,警卫
swing,摇摆,震动,转动,跳动
stage,舞台,尖塔,炮台,台
liner,班船,飞船,空间站,滑翔机
associate,交往,会友,亲善,胜利
Soviet,苏维埃,无产阶级,霸道,党政
radiate,发射光线,儿子,状态,千克
learning,学习,进修,复习,实习
calendar,日历,光谱,贺年片,食谱
correction,修改,修正,校正,修饰
mistake,误解,相识,认识,理会
voltage,电压,帽子(一般指有边的帽子),巧克力糖,使相信
logic,逻辑性,非盈利,试验性,迫切性
career,经历,度假,熬夜,度过
rotation,循环,恶性循环,变幻,并举
wireless,不用电线,通路,轨道,寓所
cord,索,使沾污泥,儿子,中央
cassette,盒式录音带,劳动,揩,跳跃
chamber,会议室,车厢,人民大会堂,暗间儿
mysterious,难以理解,每个,驾驶,经营
congratulation,祝贺,应付,庆祝,拜寿
chart,海图,波谱,频带,表格
participate,分享,忍受,共享,接受
customer,顾客,接受者,不速之客,读者
understand,懂,抱歉,社会主义,节目
flood,淹没,陷落,流动,漂移
voyage,航海,行驶,巡弋,航行
shoot,发射,复习,补考,笔试
fond,溺爱,厌倦,爱恋,欢喜
drought,旱灾,火灾,地震,饥荒
creature,家畜,杏仁,牺牲,秕子
extension,伸展,拓展,遮掩,收缩
reliance,信心,心理,哀思,精神
solve,解决,战胜,灭绝,东山再起
convenient,便利,侵害,超过,不可逾越
lighten,照亮,辐射,投射,衍射
dynamic,动力,握力,动量矩,称呼
neck,颈,瓶颈,膛,边框
postage,邮费,运费,家用,开支
intimate,亲密,惊人,不得了,必不可少
truck,卡车,船只,出租汽车,舶
violet,紫罗兰,郁金香,百合花,草
honourable,诚实,狡诈,虔诚,虚伪
lovely,可爱,可恨,富于,无限
frighten,使惊恐,逼债,强迫,欺侮
being,生命,尾巴,寿命,鉴戒
expansion,扩大,膨胀,改装,推广
protest,抗议,发牢骚,罢市,罢工
campus,校园,哎呀,运行,有希望的
peak,最高,品脱,长达,盎司
dictation,口授笔录,板书,键入,摘抄
easily,容易,现有,满足,提供
quality,质量,水平,榜样,师范
disguise,隐瞒,标榜,遮掩,揭发
introduce,介绍,援引,报晓,叮嘱
democratic,民主,独裁,落后,宽限
regard,把…看作,便士,书评作者,粗略
gum,口香糖,麦芽糖,糖果,油饼
ministry,部,提供,发育,时期
mystery,神秘的事物,(军事)行动,思想,海洋
belong,属于,在于,附属,一样
combine,使结合,种族,微机,亲属关系
menu,菜单,表册,簿记,家谱
joke,说笑话,谈到,提出,提到
sheet,薄板,甲板,木板,篮板
pint,品脱,高耸,英尺,英寸
priest,神父,大主教,主教,修女
fun,玩笑,颂词,闲话,谎话
living-room,起居室,官邸,纪念馆,大厅
react,起反应,你(们)的(所有物),点...数,丝织品
impress,给…深刻印象,习性,演讲,出版
gown,长袍,罩衫,衣服,斗篷
quart,夸脱,盎司,平方,漫长
competition,竞争,骂,责骂,议论
athlete,田径运动员,放回原处,令人兴奋的事,钓鱼
investigate,调查,侦查,追查,禁止
circumstance,境遇,病情,洪流,端详
prohibit,禁止,签证,盖章,获准
microcomputer,微型计算机,处于,丰厚,安静
annual,年报,通报,报头,周刊
disturb,弄乱,前景,印刷字体,离开
conclusion,结尾,结局,历史,经历
dispose,销毁,失去,冰释,衍生
purse,手袋,背包,畚箕,篑
typist,打字员,制片人,干事,师傅
justice,司法,不成文法,法令,罪恶
foremost,第一流的,教育,精神,儿子
many,许多人,弯弯曲曲行进,声明,不多
underground,下,书籍,有趣味的,太空旅行者
respectively,各自,单独,相互,从中
claw,螯,脚跟,脚趾,脚踝
occasionally,偶然,不见得,陡然,必然
comment,注释,说明,标明,引证
prime,春,瘦弱,无力,雌
rub,摩擦,附上,不期而遇,堵截
revolutionary,革命者,改革者,无产阶级,劳动者
miner,矿工,电工,锻工,刨工
headache,头痛,博爱,抱恨,憎恨
labour,劳工,短工,打字员,园丁
circular,圆的,争吵,援助,自从
sunshine,日光,灯光,月光,强光
problem,问题,话题,本题,阿拉伯语
hasty,急速,迟迟,兵贵神速,疾驰
veteran,老兵,标兵,便衣,退伍军人
intelligence,情报,早餐,谣传,野餐
grey,灰色,灰白,白净,苍白
gay,鲜明,不明,非官方,合法
dependent,依靠,经过,对于,以
unload,卸,一幕,自动控制装置,贫瘠
primarily,首先,日渐,多次,不单
dense,密集,分散,会合,握别
modern,现代,太古,年代,历代
wavelength,波长,多少,间隔,旅程
object,反对,抑制,约束,忍受
touch,触摸,扇,倾倒,刺
cast,浇铸,锻压,拔丝,镀
gradually,逐渐,第一,甚或,按期
undertake,承担,包揽,退休,自负
beast,兽,耕畜,熊猫,豪猪
valley,谷,级别,刺激,了解
direction,方向,均势,多头,病势
gain,获得,谋取,幸免,荣获
seller,卖者,(使)平静,相对性,无论
treaty,条约,押韵,厂规,协定
applicable,适当,不违农时,麻烦,便利
core,果实的心,没关系,重大,不痛不痒
ugly,可怕,迷人,讨厌,动人
appointment,任命,招募,委任,招聘
reject,拒绝,同意,允诺,回绝
critical,批评,承认,斥责,反驳
mug,大杯,全部,描绘,在(两者)之间
mirror,镜子,墨镜,三棱镜,显微镜
sulphur,硫,在..方面,局,出席
household,家务,后勤,劳动,动作
share,份额,死亡率,速率,比重
evident,明显,不明,暗地里,官方
lodge,投宿,露营,住院,为生
yawn,呵欠,大便,便秘,醉
