#word,meaning,option1,option2,option3
clarification,澄清,败子回头,搅混,违章
conduct,引导,示范,启示,辅导
draw,吸引,引人注意,使得,引起
subtractive,减法,做法,书法,巫术
proof,证据,财源,兵源,能源
perfume,香味,多姿多彩,恶臭,淡
hinder,阻碍,缠绕,麻烦,干扰
access,接触,着,着陆,磨光
massive,大而重的,低于,短小,大型
prompt,迅速,为时过早,迟到,附近
ideological,意识形态,鹅毛,异议,短见
boardinghouse,寄宿公寓,哀悼,听见,朴素
mounmental,杰出,盖世,不像话,空前
brilliantly,辉煌,动听,尖锐,灿烂
mythology,（总称）神话,军人,鸡肉,贮备品
comprehension,理解,洞察,记住,追悼
camouflage,伪装,喘息,喘气,屏息
lay,产卵,野生,成长,活着
rear,后面,陉,左边,零下
citizenship,公民（的身份）,液体,童装,收成
sanctuary,避难所,灵巧,加倍,骆驼
briny,盐水,清汤,滤液,胆汁
priority,优先,日渐,一向,甚至
attached,附加,增多,丰富,增值
superintendent,主管,指挥,领队,放假
distinguished,卓著,独特,独一无二,唯一
digest,消化,感冒,咳嗽,镇痛
rodent,啮齿类动物,缝补,警察,后来
provincialism,地方主义,伦理,主义,场面
agitation,煽动,播弄,勉强,逼债
inappropriate,不适当的,十四个,痕迹,很
haze,薄雾,潮汐,闪电,硝烟
wrinkle,皱纹,痕迹,条纹,煤灰
circulate,（使）传播,码(英美长度单位),疾驰而过,种子穗
scare,惊吓,引出,强制,引入
panel,镶板,厌倦,确定,刚过去的
repel,击退,打败,攻克,扰乱
fray,使磨损,给予,在…外面,易变
audience,观众,分子,房客,读者
magnetic,磁铁,白铁,不锈钢,白口铁
simulate,模拟,主修,镀金,补习
congenital,先天,外来,妥善,现成
fermentation,发酵,功能,证验,副作用
multiply,乘,大概,海豹,爱情
further,促进,妨碍,激起,范围
acute,灵敏,便宜行事,精干,固执
herald,宣布…的消息,最重要的,放(枪),谋生之道
faculty,才能,绝技,先见之明,哲
intimacy,亲密,紧迫,可惊,画蛇添足
heel,脚后跟,爪子,脚趾,脚踝
condemn,谴责,抨击,引咎,批评
literary,文学（上）的,当面,假设,然后
hovercraft,水翼船,巨轮,班轮,渡船
codify,编成法典,交通繁忙,幕,农艺
luminous,发光,闪亮,咆哮,辐射
irreverent,不尊敬的,言语,人多,可耻的人或物
distribution,分发,接收,发出,招收
classify,把…分类,自由,追踪,作用
reconstruction,再建,改进,恶化,好转
tube,电子管,二极管,幻灯,扬声器
stained,污染,免疫,感染,致使
catastrophe,异常的灾祸,警卫,我们的(所有物),第十三个
incredulity,怀疑,妒忌,信赖,半信半疑
loop,圈,途,营地,令人烦恼
serious,严重,辅助,熟知,不痛不痒
figurehead,有名无实的领袖,十一,用旧了的,恳请
painting,绘画,速写,勘误,删除
frost,霜,烟雾,层云,露水
flair,才能,哲,口才,本领
lave,为沐浴,(虫、鸟等)鸣声,事情(件),途
frisky,活泼,淘气,悲观,严肃
outlast,比…长久,旅游,干脆,自行车
residential,住宅,宫殿,大厦,畜肥
reconstruct,重建,奠定,建交,设在
termination,终止,熄灭,收盘,截至
chivalry,骑士气概,谦逊,大量,红色
penal,刑罚,无期徒刑,叛国罪,有期徒刑
autobiography,自传,日志,寓言,笔记
detergent,清洁剂,营养,毒饵,毒药
prairie,大草原,审讯,摇动,珍爱
serrated,锯齿状的,开始,示意要求搭车,审视
scuba,水中呼吸器,游,干劲,最
inconvenient,不便,富有,贫困,毒打
competing,有竞争性,等于,步调一致,大同小异
epidermis,表皮,眼皮,肌肉,膀子
log,记录,板书,听写,笔记
torrential,奔流,流动,漂移,陷落
initial,开头大写字母,逗留,一串,运动员
tactile,触觉,好感,恶心,知觉
securely,安心,轻松,紧张,不好意思
modest,谦虚,不吝,热情,大量
yarn,纱,别针,顶针,毛线
blacksmith,铁匠,锻工,刨工,电工
impersonal,无私,不变,确切,是的
mercantile,商业,农业,工业,伟业
improviser,即席演奏者,严肃,未履行的,挤入
assess,评估,奖励,评价,点名
expel,排出,流入,往返,出来
choke,使窒息,党,有兴趣的,保护
astounding,令人吃惊,参赛的人(物),跳动,九分之一
constant,不变,固定,定型,活跃
incidence,发生,出现,散发,突发
daunting,使人畏缩,进一步,小费,当…的主席
digestion,消化,镇痛,咳嗽,伤风
cab,出租马车、汽车,苍白,遮光物,害臊
rust,（植物）患锈病,奶奶,竹,原因
astute,机敏,不到黄河心不死,糊涂,迟钝
telegraph,电报,平信,便函,传真
obsessed,沉迷,懂事,安土重迁,松弛
breathtaking,惊人,多余,迫切,不痛不痒
statue,雕像,十字架,版画,贝雕
underdeveloped,不发达的,渴望,笼子,错误
media,媒体,编辑,艺人,编审
breathe,呼吸,叮,吐,发音
livelihood,生计,早饭,人道,家常
wright,建造者,哲学家,生物学家,历史学家
husk,（果类或谷物）外壳,小人物,油漆,外甥女
path,轨道,规程,晚宴,便宴
climate,社会风气或趋势,骑(马、自行车、摩托车等),外部,慌忙
orient,使适应,憎恶,设计师,给小费
comparative,比较,为了,等到,本着
teapot,茶壶,平底锅,茶匙,调羹
propellant,推进物,官方,找到,昔日
agility,敏捷,疾驰,暮,短途
careerism,野心,欲望,食欲,巴望
inability,无能,不务正业,博学,半瓶醋
applaud,喝彩,哀号,鸣叫,呼叫
undisturbed,没受干扰,紧张,决心,如饥似渴
merit,优点,缺陷,防御性,好处
freshness,活力,劳动力,暴力,力量
condor,秃鹰,同僚,(病)发作,天
obtain,得到,避免,争取,荣获
evergreen,常绿树,乔木,灌木丛,榆树
subsection,分部,常委,联邦政府,最高法院
perception,理解,忘记,发现,熟悉
gibe,嘲弄,开心,过不去,勉强
fabric,织物,哔叽,大衣,西装
tame,驯养,放牧,钓鱼,养育
interval,间隔时间,建立,实力,局部
abrasion,磨（擦）破,乐意,卡住,报刊
deform,使变形,武装,淘汰,确实
shelter,掩蔽,抱头鼠窜,避暑,避嫌
tissue,组织,群体,电视台,委员会
walkout,罢工,抗议,南面,请愿
concede,承认,反驳,批评,狡赖
intrinsic,固有,专业,国产,非正式
niche,适当的位置,金属制造,列举出,进展
remind,提醒,函授,引导,辅导
retain,保持,位于,在于,保温
enrich,使富足,手柄,是,演奏者
archipelago,群岛,三角洲,沙漠,暗滩
devastate,毁坏,断开,撕毁,崩裂
irresistible,不可抵抗,把…捏成球状,保护,颜料
rift,裂缝,撕毁,断头,放置
exponential,指数,定量,含量,次数
trace,痕迹,脚印,皱纹,斑纹
aim,目标,东西,笔力,病因
invasion,入侵,侵吞,围城,夺取
innovation,改革,让位,镇压,独霸
worldwide,全世界的,茫茫一片,有把握的,强光
frigid,冷淡,不置可否,保重,瞩目
virtue,美德,操守,道德,主义
distent,膨胀,放开,蔓延,转向
delegate,代表,显示,表明,统称
proceeds,收益,赤字,款项,罚金
neoclassical,新古典主义的,贵族,住房供给,开始
populous,人口稠密,学会,有教养的人,不久前
locomotion,运动,对流,潮流,外流
scheme,阴谋,计划,筹措,策划
publicity,公开,不法,神奇,不伦不类
dormitory,宿舍,牌楼,厂房,套房
astonishing,惊人,熟知,紧急,必不可少
accumulation,积聚,开列,列为,分布
democracy,民主政治,伦理,主义,场面
giant,巨人,稻草人,胖子,男孩儿
concerted,商议好的,谈判,会谈,答应
implicit,不明确的,包罗,包容,表现
vowel,元音,子音,回声,声音
fasten,使固定,商店,信任,很
seduce,勾引,引入,欺负,践踏
infest,骚扰,夺回,围住,性骚扰
harshness,严酷,革命,骄傲,先进
compaction,压紧,根本,远于,十五分钟
championship,锦标赛,奥运会,斗鸡,越野
remainder,残余,光秃秃,半半拉拉,碎片
disposed,有…倾向,行星,广播节目,形式
leisure,空闲,冷静,忙碌,单枪匹马
apt,易于…的,木材,离开,（突然感到病痛时发出的声音）哎哟
pressure,压力,笔力,万有引力,重力
Hispanic,西班牙的,在(或向)...的那边,洋葱类植物,岩石
universe,宇宙,星球,星座,翅膀
deprivation,缺乏,亏损,不足,多余
fascination,入迷,懂事,一心一意,迷惑
attach,系,伸,责备,升起
collaboration,合作,做出,大显身手,摸索
lustrous,光辉,雄伟,稳健,强劲
masonry,石匠职业,间谍,带电,看法
distinguish,区别,辨认,比拟,判定
untapped,未使用的,把…插入,(纸等薄物的)一张,病历
relaxation,松弛,疏忽,迷住,好看
pueblo,印第安人村庄,精神,入场,(装饰用的)瓶
concrete,水泥,石灰,烂泥,丹砂
bold,勇敢,精明,愚笨,脆弱
census,人口调查,从…取血,受雇,随时
thunderstorm,暴风雨,遗迹,雨滴,毛毛雨
baroque,高度装饰,泥土,使接替,运输
elimination,排除,消灭,洗刷,克服
sophistication,精致复杂,领队,修补,硬币
infirmary,救济院,军校,剑桥,电影院
benign,（病）良性的,雌性动物,进入,转达问候
graceful,优雅,文明,浮华,娇媚
bleak,荒凉,勃勃,寂静,占线
fund,提供资金,机场,向前,踱步
incredible,难以置信,半信半疑,亲信,自信
reigning,统治,摄政,罢教,独霸
beaded,以珠装饰,连续广播剧,害怕,冷
leadership,领导能力,(色彩)浓艳的,劳动大军,未卖掉的
discouraging,令人气馁,同情,会见,离开
ragtime,拉格泰姆音乐,猪一般的人(指肮脏,激烈,纳闷
appraisal,评价,鉴定,点名,督促
polygonal,多角形的,邮件,向东,个别
section,部分,纷纷,多数,稠密
mate,结伴,报应,报恩,不结盟
frugality,节约,足够,抽出,浪费
epic,史诗,古风,诗歌,民谣
fortuitously,偶然,说不定,大致,保险
stickpin,领带夹,首饰,珊瑚,手镯
stretch,伸展,覆盖,笼罩,挺
attain,达到,遂,扭转,换取
aboard,在（船、飞机、车）上|上（船、飞机、车）,需要,运,体育家
topography,地形,三角形,形状,身材
ambitious,有雄心的,笔记本,突发,西部
penetrating,（气味）刺激的,办,家族,畏惧
suburb,郊区,海域,西北,水域
roast,烤,使变酸,毕业,金属线
obscure,晦涩,完美,整齐,断章取义
linguistic,语言上的,老爱责骂的人,废物,位置
budget,预算,演算,计数,笔算
stain,污点,收获,纪念奖,成就
fundamental,基础,界限,限于,程度
synthetic,合成,东拼西凑,合并,平均
belie,掩饰,撒谎,隐瞒,夸大
untouched,未触及的,了不起的,湍滩,钵
condiment,调味品,豆制品,豆腐乳,八角
exhale,呼出,幸福感,援助,经历
gorgeous,灿烂,华丽,锦绣,俏皮
swallow,吞下,吸入,咀嚼,饮用
delectable,美味,名副其实,十分,真正
far-reaching,影响深远,末端,男孩子,传真
glide,滑动,挪动,潮流,外流
import,（贸易）进口,农艺,意见,快的
residual,剩余,现存,动态平衡,亏损
chilli,红辣椒,硫磺,被发现的事物,(宽)松的
diffusion,扩散,落,占先,为首
exemplify,例证,先例,风潮,案子
mythical,神话,卷,本子,特写
denomination,（货币）面额,不可数),一定会…,链
explosive,易爆发的,有地位的,天气,早
sheath,鞘,背包,套子,冰袋
adhesive,粘着物,东方,(棉,水塘
correlated,有相互关系的,走,(大学)四年级学生,昂贵
alder,赤杨树,脱掉,健壮,／
subsidize,补助,慰问,协助,支持
eccentric,古怪的（人）,大臣,部,九十个
chronological,按年代顺序排列的,知道,感到,成为
snowdrift,随风飘飞的雪,寄出,仅仅,剧本
confusion,混乱,失调,尊严,方便
periodical,期刊,联合公报,报头,小报
haven,避难所,汇合,幕,(食物等)精华
roughly,大致,无人,突然,奇迹
entanglement,纠缠,生效,联网,通航
exhilarating,爽快,计划,抱不平,不满
devise,设计,筹措,失望,罢论
intelligible,明了,忘记,熟悉,记得
enthusiastically,热心,操切,客气,尊重
package,包裹,卷曲,铺平,捋
myriad,许多,简单,大量,不一而足
unemployed,失业,提升,丢人,罢官
shortcut,捷径,半路,道路,死胡同
colonel,陆军上校,已经,鲜艳,野外
hemisphere,半球,波段,北面,领域
fervor,热情,索然,不亢不卑,大量
depression,凹陷处,漫步,划船,分配
fresco,作壁画于,新闻报道,收益,(色彩)浓淡
tundra,苔原,东西方,乍得,罗布泊
handicraft,手工艺品,构件,禁品,证物
huddle,挤成一团,项圈,去除,金黄色
possess,拥有,占有,有价值,正值
scrupulously,小心翼翼,节俭,安稳,负责
motive,动机,观点,风味,呼吁
packer,包装工人,建立,脸蛋,变得苍白
brawl,争吵,顶撞,骂,咒骂
weld,焊接,保修,培修,锻压
currently,现在,至今,此时此刻,今晚
auxiliary,补充,加油,补遗,增值
taxicab,出租车,出租汽车,小船,船只
nuclear,核的,演习,拖拉机,明星
load,重任,特权,责任,任务
chop,砍,由…引起,仪表,激发
mainspring,(钟表的)主发条,起,无效,供给
crayon,蜡笔、彩笔及其绘画,使认识到,妥协,特别
harmony,协调,麻烦,简要,无限
congenial,趣味相投,筹措,满足,不安
confide,吐露（心事）,吞吐,喋喋不休,乱说
liver,肝脏,肾脏,贝壳,器官
realization,意识,得知,明亮,精通
replenish,补充,增值,加宽,加长
untamed,未驯服的,障碍,设,连续
tenement,(穷人)公寓,病历,分币,威胁
impact,影响,有关,无关,感动
checkout,检验,查询,备查,巡查
adornment,装饰品,花边,香水,晴雨表
larynx,喉,十七,好问,张
repulse,拒绝,容许,答应,回绝
conform,符合,不合,投机,不切实际
chronic,慢性,不翼而飞,长远,整天
abiding,持久,懒惰,努力,拖拉
competitiveness,竞争能力,高于,飞机,退休金
formula,规则,尖锐,平行,笔挺
compression,浓缩,增长,紧缩,延伸
dimension,尺度,格言,氨基,补语
accuse,指责,引咎,批评,揭发
distract,使…分心,涂油,革命,年长
inviting,诱人,引入,惊吓,强制
precede,优先于,在下面,让,事故
dissipate,消散,衍生,失去,销毁
chorus,合唱团,群体,生产队,船队
escapist,逃避现实的（人）,工场,头痛,正号
prestigious,有名望的,寓所,一生,危险
supremely,无上,顶多,采纳,尽管
underneath,在…的下面,固体,啜泣,紧急
emotional,情绪,民意,敌意,绪
petrifaction,石化,农业,电信,矿业
abuse,虐待,收养,对待,应付
dependable,可靠,自然,外来,现成
respect,方面,系统,政界,半球
wildlife,野生动植物,加号码,看,岛民
dumb,哑的,银河系,先进,独立派人士
assembly,装配,安设,铺设,组装
prohibitively,令人望而却步地,策划,选择,政治
infuse,注入,日出,入境,排出
strand,绳、线之一股,一瓶(的量),革命党人,粘着
agreeable,容易相处,耙,液体,鱼
degradation,退化,振兴,提高,昂首阔步
vigilance,警戒,转播,教训,调教
trail,追踪,潜伏,避风,退避
dialect,方言,陈述句,警句,句子
manifestation,表现,席卷,露出,涌现
complement,补足物,多得不计其数的,诞生的故乡,赤黄色的
pathogen,病菌,病原,病毒,抗体
counterfeit,伪造,搬弄,挑衅,虚构
adept,熟练,外行,积极,成熟
loathsome,令人讨厌,自然环境,加,年度
prominent,杰出,不妙,不像话,独特
buggy,小马车,客车,船只,计程车
donor,捐助者,玻璃制品,数个,战时
chimpanzee,黑猩猩,猴子,猿猴,长颈鹿
hallmark,标志,意味,体现,认证
crystallized,变成晶体,染色,达到预期目的,抱怨
eventual,最终,阅历,结局,开头
molecule,分子,听众,读者,使用者
particle,颗粒,一点,波束,核反应堆
landslide,山崩,滑落,损坏,崩裂
marshy,沼泽般的,散漫,暴露,羞愧
scavenger,清道夫,传达,生火,村民
plight,（恶劣的）情势,境地,股市,地狱
concert,共同,从中,就是,不得不
crisscross,交叉往来,憎恨,选拔,译文
buddy,密友,后代,朋友,叔叔
immobile,静止,妖媚,和平,喜新厌旧
irrelevant,不相关的,皮子,把…浸入,让
scholar,学者,鲁迅,建筑师,政治家
convict,证明…有罪,人物,交通繁忙,钓鱼
diligent,勤勉,拖拉,孩子气,懒惰
heir,继承人,叔叔,鼻祖,前任
board,上（船、飞机等）,快乐,授予,国王
radar,雷达,电报机,传真机,专线
deteriorate,使恶化,经营,采掘,专业
imitation,模仿,留学,主修,读书
upland,丘陵地带,心脏,主导,刀口
residence,居住,露营,生活,安家落户
leading,主演,下台,音乐会,变戏法
treadmill,踏车,(大)团,品行,推选
decadent,颓废,大失所望,懊丧,败兴
edentate,贫齿类动物,黑(色),让,包装
flashlight,手电筒,电灯泡,标灯,安全灯
recital,独奏会,(汽车后部的)行李箱,妻子,责任
dessert,餐后甜点,提出(议案等)供讨论,进餐时间,拨(电话号码)
fantasy,幻想,百感交集,感动,构想
tendency,趋势,势在必行,攻势,多头
fidelity,忠实,狡诈,诚实,虔诚
assert,声称,详述,上述,叙述
calculate,计算,运算,度量衡,比量
woods,森林,瘢痕,白皮松,松树
constitutional,宪法,法案,执法,法制
bedrock,基础,限于,界限,程度
sector,扇形面,达,纯理论的,肥肉
cucumber,黄瓜,西红柿,大豆,豆类
