#word,meaning,option1,option2,option3
warden,巡视员,校长,市长,苏丹
clatter,得得声,普通,使…免去,跌倒
slam,砰地关上,头脑,能,表格
chief,元首,周恩来,毛泽东,邓小平
corporate,公司,摊子,奶牛场,支店
applaud,鼓掌欢迎,碎块,幕,精华
candy,(美)糖果,化学家,使焦灼不安,置
variant,变体,君主,珠宝饰物,最高点
merit,功劳,勋绩,收获,成绩
obsess,(妄想等)迷住,未来,章节,便士
sane,神志清楚,灵活性,按图索骥,迟钝
obtain,获得,避孕,争取,夺取
perception,感觉,公认,考虑,发现
misgiving,担心,放心,饶恕,赏识
fabric,结构,班子,各种,某种
tame,驯服,说服,巴结,打伤
negligence,疏忽,尴尬,松弛,迫不得已
interval,幕间休息,结尾,跺脚,以匙舀取
abrasion,表面磨损,调换,几乎没有,矛尖
deform,损坏…的形状,松(树),答案,会议记录
dwindle,日渐减少,祝贺,职责,有礼貌的
shelter,躲避,幸免,得到,防止
compare,比较,把,本着,等到
tissue,(生物的)组织,本土(相对半岛,正是,工会
concede,承认,反驳,鞭挞,批评
intrinsic,固有,国产,课外,现成
prosecution,起诉,上诉,证词,逼供
bursar,会计员,学士,留学生,助教
remind,提醒,启示,函授,示范
retain,挡住,覆盖,突出,赤足
enrich,装饰,制造,安设,酿造
deliver,救出,其次,少有,妹
payroll,公司、工厂、政府机构等的,决心,目录,血统
succession,接连发生,动辄,从来,反复
devastate,摧毁,恢复,解渴,解决
archaic,古代,娇媚,菲菲,妖艳
ungainly,笨拙,便宜行事,僵硬,明智
poultry,家禽,白头翁,百灵,鹧鸪
rift,裂缝,放置,断头,撕毁
trace,踪迹,意思,下落,行踪
require,要求,出乎预料,求爱,深思
err,犯罪,夺走,处决,开刀
innovation,改革,让位,改良,断绝
masculine,强壮,纤弱,年轻,雌雄
preparatory,初步,动工,着手,一举两得
delegate,授(权),转送,拜托,捐赠
scheme,计划,阴谋,策划,舒服
lexicographer,词典编纂人,美好,优秀,看见
octagon,八角堂,汽车,面霜,斗争
publicity,宣传,呼唤,提倡,发动
democracy,民主国家,一个地区的生物,研讨会,正确无误
match,比赛,对局,跑马,夺标
refugee,(政治上的)避难者,流浪者,逃亡者,当事人
concerted,预定,答应,容许,谈判
flirt,挑逗,戏弄,开玩笑,过不去
syllabus,教学纲要,回,怪,其次
implicit,含蓄,表现,席卷,填满
fridge,冰箱,灯泡,开枪,状况
scarf,围巾,粮食,凉鞋,便鞋
mentality,头脑作用,斗志,天才,才智
grave,严重,多余,可惊,其次
infest,骚扰,占据,夺取,侦探
remainder,剩余物,不够,动态平衡,足够
cure,治愈,痒痒,流血,愈合
echo,回声,擦音,响声,噪声
transitive,及物,车的)长队,主意,自然
apt,聪明,明智,灵敏,脆弱
hedge,避免回答,家务,抱,再者
pressure,压力,武力,万有引力,财力
transistor,晶体管(收音机),塑料,边锋,慢吞吞地
solvent,溶剂,维他命,软膏,阿米巴
pull,拉,伴奏,弹琴,舞蹈
naive,天真,卑污,薄情,神圣
attach,贴上,欺骗,祝贺,风筝
collaboration,勾结,危害,播弄,败坏
shoal,浅滩、浅水处,危急,报告,新闻报道
distinguish,表现突出,确定,过,出口企业
tibia,从前的一种笛,蛋壳,关节,髌骨
inveterate,积习已深,将来,应用,剖面
myopia,近视,成熟,大器晚成,不学无术
concrete,混凝土,石灰,烂泥,水泥
resignation,辞职,自负,负责,兵役
bold,粗体,(比率)几分之几,仪器,敏感
census,普查,审查,查证,侦探
withhold,抑制,约束,操纵,制约
familiar,熟悉,意识,识破,清楚
lick,舔,抽烟,叮,叼
infirmary,医院,北京大学,电影院,人大
bleak,令人沮丧,暂时,阴凉,半天
equity,公正,保守,自私,蛮横
incredible,难以置信,不服,认真,拥戴
botany,植物学,高科技,科技,科研
janitor,管理员,国防部长,部长,委员长
appraisal,评价,蹲点,点名,鉴定
section,部分,筹码,牌匾,证据
stretch,伸展,笼罩,挺,掩盖
attain,取得,争取,夺得,规避
linear,长度,比例尺,海拔,灯光
topography,地形学,样子,身材,三角形
ambitious,热望,预期,猜谜儿,追求
suburb,城郊,天空,周围,沿海
roast,烘烤,煨,滑溜,点心
obscure,使黑暗,在…外面,照顾,商店
unemployment,失业(人数),那些,抑制,温柔
mien,风采,傲骨,特性,杀气
budget,预算额,计数,笔算,东拼西凑
stain,给…着色,和...会见,(感情的)迸发,在旁边
fundamental,基本原则,把…装箱,(广播用的)铁塔,怒视
synthetic,综合,小结,推理,分类
negation,取消,定名,罢免,免费
exhale,呼出(气),注意,病,表现
gorgeous,华丽,鄙陋,简朴,优雅
swallow,吞,正直,负荷,使滚动
keep,饲养,培养,放牧,钓鱼
deplore,悔恨,爱理不理,闭门思过,情愿
delectable,赏心悦目,安详,策划,满足
feedback,反馈,备案,回报,报到
glide,滑翔,飞翔,念,倾斜
minister,牧师,神,阿波罗,达赖喇嘛
cork,软木,木制,铅,铁锈
ruinous,招致破产,实行,只...),超过
tar,柏油,石膏,石灰,水泥
nasty,肮脏,俨然,蓬松,尊严
oatmeal,燕麦片,基本(础)的,也不,极需
mean,意味着…,高的,错误,刨
exemplify,举例证明(解释),写,最后,提出
mythical,神话中的,广播网,黄色,梦(想)
denomination,币值的）单位,免费,解散,豁免
explosive,爆炸(性)的,观点,哭泣,打破
spike,鞋钉,主要,踪迹,(功)课
subsidize,贿赂,贪污,受贿,赌博
eccentric,古怪,不伦不类,例行,可疑
chronological,按年月顺序的,救生（船）艇,使分开,暗号
lesser,较小,不痛不痒,不过尔尔,必要
confusion,混淆,违禁,渎职,纠察
periodical,期刊,日报,小报,报头
haven,安息所,自由,推选,胸腔
brash,无礼,婚礼,典礼,礼节
coupon,赠券,报单,清单,定单
devise,设计,失望,同谋,策划
intelligible,可了解的,透明,遥远,边远
realistic,现实(主义)的,方法,美丽,瞄准
package,打包,装入,捋,栓
myriad,许多,圆周,半圆,不乏
heart,要点,骨头,大纲,意思
trauma,创伤,病害,割伤,毒瘤
pier,桥墩,吊桥,便桥,耕地
hemisphere,半球体,(工作)日程登记本,觉得,间谍
depression,抑郁,得意,赌气,阴郁
deaf,不愿听的,五分之一(的),生客,说笑话
huddle,一堆人（杂物）,（口）有臭味的,表现,后来
geology,(某地)地质,近的(地),迷惑,卫生
enroll,登记,报失,制定,定时
humdrum,单调,怪僻,正常化,有意思
ecology,生态学,高科技,课程,科研
weld,结合,锻造,培修,保修
flour,面粉,米粉,白米,粱
unconcerned,不关心的,边,决定,(英)飞机
auxiliary,辅助,慰藉,补助,慰问
ploy,花招,毒计,手段,王牌
cycle,(使)轮转,社交聚会,搁,激怒
vocabulary,词汇(量),听觉,难事,令人厌憎的人
breakthrough,(军)(敌方防卫线的)突破,养料,速度快的,现今
chop,排骨,生菜,海鲜,米粉肉
harmony,协调,对称性,丰富,无限
missile,导弹,战斗机,叶子,装甲车
impact,碰撞,刺激,着陆,着
artillery,炮兵(部队),收获,祖先,告诉
paddock,围场,强令,砂糖结晶,幸运
larynx,喉,联营,保健,选择
conform,遵守,违反,收养,养育
chronic,(疾病)长期未愈的,长远,多年,疾驰
formula,规则,秃,笔挺,平坦
hectare,公顷,平方,毫克,公尺
reshuffle,再洗牌,扩充,放开,转向
dimension,尺寸,厚度,比例尺,份量
accuse,指控,上诉,保佑,弹劾
reduce,简化,工业化,合法化,商业化
illogical,不合逻辑,包围,建立者,工作台
distract,分散(注意力等),冲击,虚构,深的
dissipate,驱散,转向,变形,变速
chorus,齐声,无意,就是,不得不
emigrate,移居国外,秘书,土著,殖民
prestigious,有威信的,(通常作单数用)数学,(似)魔术的,物质
underneath,在下面,双方(都）,不会,被雾笼罩
feel,触,伤害,同时代的人,开拓(创)
sabotage,阴谋破坏,妒忌,现在,一段时间
width,一幅(布料),圆盘,欢乐,第十二
abuse,滥用,用以,罄,操作
bully,威胁,欺负,引出,逼债
racket,球拍,乒乓球,羽毛球,篮板球
thermometer,温度计,仪器,水平,页心
caption,解说词,别称,俗称,名义
dumb,沉默,哀叹,激发,感慨
lewd,好色,多情,不肖,忘恩负义
tug,拖,有学位者,通告,矿井
badminton,羽毛球,擦边球,篮板球,乒乓球
agreeable,令人愉快,刀,思考者,狐狸
trail,跟踪,隐蔽,避嫌,寻觅
dialect,方言,汉语,陈述句,句子
manifestation,示威运动,印证,标志,可见
complement,补充,增添,淘汰,升值
counterfeit,伪造,伪托,出风头,寻衅
adept,老练,大器晚成,孩子气,巴结
prominent,凸起,悬垂,赤足,翘
one,一个,比分,差额,标量
dearth,饥谨,相差,现存,亏损
tablet,碑,商标,标语牌,标志
infant,婴儿,宝贝,芝兰,孩子
hallmark,纯度检验证明,咳嗽,宁静,自豪
venerate,崇敬,自尊,痛恨,引咎
molecule,分子,议员,共产党员,冗员
particle,粒子,珠子,波束,一点
tramp,步行,徐步,握手,行走
whiting,白粉,阿片,毒饵,有毒
erase,擦掉,(用言词)表达,我的,差异
furor,狂热,麻木,瘫痪,崩漏
harassment,烦扰（的行为）,相象,人类,化学
plight,困难处境,教友,(药方上的)用法说明,航行
generality,大要,骨头,大纲,讲话
aerial,空气,必要条件,生态,前提
irrelevant,无关联的,闲逛,有历史意义的,应该
incinerator,焚尸炉,炉灶,手杖,斗
convict,使…知罪,破坏,码(英美长度单位),商店
diligent,勤奋,懂行,孩子气,拖拉
heir,继承人,前辈,前任,世人
manuscript,手稿,草稿,读物,图书
board,上车(船),管理,许多,飞机)
optics,光学,课程,高科技,医学
radar,雷达,电缆,报话机,电报机
deteriorate,变质,发红,变幻,变心
genocide,(对某人种、民族等有计划之)集体,卓越,工作,大学毕业生
imitation,仿照品,旁听,镀金,主修
statistician,统计员,监督者,劳工,短工
residence,住处,网址,厂址,售票处
origin,出身,选民,辈分,国籍
methodical,有方法的,一眼,多层,完全
recital,独奏,带来,讲话方式,令人满意
dessert,甜食,饼饵,白糖,饼子
fantasy,想象的产物,(鸟兽)叫,向下,思想
grid,地图上的座标方格,前面,同意,表示
tendency,趋势,势在必行,秩序,僵局
allot,分配,兑换,按需分配,包场
fidelity,忠实,和蔼,听说,孝顺
capture,夺取,换取,应得,得出
assert,宣称,记述,描绘,详述
calculate,打算,合意,轻松,同谋
argue,说服,媾和,让步,驯服
sector,(尤指商业或贸易)部门,十七个(人或物),迅速,瞬间
cucumber,黄瓜,西红柿,豆类,南瓜
fee,酬金,津贴,佣金,工钱
potluck,家常便饭,生计,包饭,午饭
tricky,(工作等)棘手的,艰巨,深奥,不着边际
soak,浸湿,缩短,丰富,紧缩
bead,水珠,白开水,清汤,液态水
summary,简要,对称性,平衡,详细
aptitude,自然倾向,度量,斗志,勇气
barrel,圆木桶,是的,奶油色,学问
meteoric,流星,太极拳,剑术,插图
nowhere,任何地方都不,恼火,汗水,(英)运货汽车
coalition,结合,缠绕,对峙,通航
decrepit,衰老,新兴,是,乃是
manual,手册,食谱,簿记,启示录
oath,怒骂,责骂,拌嘴,诅咒
mildew,霉（因温湿而生）,击,脑髓,(使)接合
surrender,投降,说服,驯服,和好
migraine,偏头痛,末端,钉牢,楼上
venerable,神圣庄严,再,骑车,欢乐或赞美之歌
punctual,守时,从来,率先,原来
flee,逃离,躲避,避嫌,潜伏
hurl,猛投,奖品,国内,救生（船）艇
drainage,排水,航运,工程,买卖
underwrite,签名于下,站立,投射,精致
bill,给…开账单,技能,运送,孤独
release,发行,拍卖,零售,兜售
advertise,做广告,标价,议价,上市
congestion,充血,重现,层出不穷,并发
inaugurate,使就职,片刻,岔路口,答案
crawl,爬行,沸腾,潜在价值,增加
superb,极好,现有,美貌,古老
anecdote,短故事,婚事,遗恨,奇事
overlap,(与…)重叠,(男人用的放钱币、证件等的)皮夹子,一千,紧张
blur,模糊不清的事物,淋浴,不正确地,准
confession,供认,逼供,证词,不打自招
take,抓住,引人注意,使得,传染
esteem,尊敬,令人钦佩,憎恨,引咎
regulate,调整,调拨,布局,调配
yacht,游艇,出租汽车,渡轮,公共汽车
outlying,远离中心,野生动物,领导,法国人的
cyanide,『化学』氰化物,小河,消息,亏损
pliable,易弯,牢固,严密,板结
unilateral,片面,纯正,百发百中,不足为训
dramatic,引人注目,隐约,合法,私下
combustible,易燃,优点,防御性,弱点
back,后部,右边,零下,前面
primitive,原始,国产,外来,自然
crude,天然,不力,大材小用,就绪
academic,学院,中学,学校,高等学校
strive,努力,尽可能,痛快,从来不
explanatory,辩明,洞察,记得,挂念
fragrant,香的,斑驳,淡,臭味
hatchback,汽车,警车,越野车,电车
aphorism,格言,宾语,表语,谓语
saddle,(马、自行车等的)鞍,擅长,新闻媒介,肤浅
ingot,锭,什么,血块,它们
awful,极坏,青年们,全部,责骂
null,无价值的,白搭,适宜,含糊
effective,有效,不明,白搭,不济
bulletin,公告,广告,便笺,字帖
salvage,（从灾难中）抢救,天亮,得分,广受欢迎
intonation,语调,旋律,调频,灰尘
inquiry,打听,狡赖,推翻,探路
neutral,中立者,渴求,广受欢迎,减轻…的压力
grate,磨碎,任何..的事物,图谋,省略符号
retreat,撤退,摧毁,虏获,粉碎
superintend,监督,督促,监视,备查
obvious,显然,非官方,隐约,有用
editorial,社论,墓志铭,论文,成文
become,变成,现代化,年轻化,简化
aesthetics,美学,科目,科学,科研
suitable,合适,手提,麻烦,徒劳
confront,面对(危险等),外套,满足,发表
pamphlet,小册子,操典,汇编,碑帖
microbe,微生物,必需品,哺乳动物,动植物
parallel,类似,正如,下列,一般
endurance,忍耐(力),用拳头打,金色,空中旅行
toast,烤面包,赔偿金,尾部,狗
professional,职业选手,点头同意,成功,有..味道
tighten,(使)绷紧,指责,前进,合适
monsoon,大雨,顶风,暴风骤雨,旋风
amid,在…中,(大)猫熊,地段,试图
antecedent,前情,意思是,成为(表示变化),相反(的)
prologue,开场白,口号,暗语,谎言
eclipse,(日,队长,捕鱼人,游泳
furious,狂暴,耐烦,爱面子,漂浮
sicken,使恶心,不安,不爽,犯病
inhibit,禁止,打印,批准,签证
splash,溅起的水(浪花等),调幅广播系统,入会,(街道等)无人通行的
persuasive,能劝说的,尺子,洗衣服用,如雪一般地落下
hint,暗示,发表,描摹,志
composite,合成物,游客,塑造,令人满意
refrain,忍住,支配,束缚,超过
wasp,黄蜂,标本虫,变形虫,阿米巴
fume,愤怒,暴跳如雷,烦恼,赌气
certainty,肯定,即将,随着,人寿保险
indemnity,保护,照顾,侍候,保驾
calibrate,量…口径,厚,盼望,美好
alien,外国,盟友,全国,王国
fatigue,疲劳,不赞一词,懒洋洋,激发
crust,硬皮,当时,潮湿,在当代
oust,赶走,收养,有待,接待
protract,延长,缩短,暴涨,收缩
side-effect,副作用,发酵,速效,证验
desperate,不顾一切,不羁,无所谓,脆弱
clumsy,笨拙,迟钝,剽悍,八面玲珑
indigenous,土产,正式,课外,外来
incipient,初期,后期,年头,会期
reiterate,重申,巡回,恶性循环,延续
jealous,猜疑,自信,吃醋,迷信
opposite,在…的对面,署(名),不平常的,俘虏
splendid,壮丽,漂亮,古老,灿烂
omen,征兆、预兆,校订者,刺激,疾病
ambition,抱负,王牌,把戏,暗箭
phenomenon,现象,古迹,奇观,幻影
arena,竞技场,殡仪馆,磁场,股市
gravel,结石,禽流感,病灶,流行病
derive,得自,除…外,转播,向后
refreshing,使人耳目一新的,体谅,担忧,外表
parasite,寄生动物,氧气,仅仅,署名
twist,缠绕,联网,通航,并联
passive,消极,拖拉,半路出家,懒惰
denial,否定,参与,狡赖,确认
shanty,简陋的小木屋,买得起,野的,可见
assure,使确信,食物,凶恶,说明
site,使处于某处,包装材料,祝愿,年长
catching,迷人,可怕,缺乏,动人
forge,打(铁等),党纲,一个月的时间,仍然
managerial,经理,掌管,营业,经管
brand,商标,标点,不等号,密码
diversify,使多样化,忙乱,真正,工商企业(可数)
crash,破产,沦陷,关闭,崩溃
elaborate,精细,粗糙,简朴,活动
flyover,航空空中分列飞行,表达法,大厦,灯
implant,注入,投入,进入,渗入
copyright,版权,大权,夫权,兵权
portion,部分,对偶,大多数,整整
tend,照料,侍候,保镖,保障
upset,使不安,小,大楼,成功而风行一时的事物
instrument,工具,录音带,样机,光碟
culprit,刑事被告,理解,除(杂草),抗
corporation,公司,书店,奶牛场,摊子
mature,成熟,枯萎,吐穗,微笑
chaste,贞洁,妖冶,无聊,多情
mandate,授权,转送,拜托,托付
raw,生的,奇迹,步骤,神经(方面)的
discussion,讨论,辩证,雄辩,狡辩
bugbear,(传说会吃掉坏孩子的)鬼怪,终止,说明,在(分类上)属
sake,缘故,结果,缘起,病根
deluge,大洪水,毛毛雨,瀑布,雨滴
adrenalin,肾上腺素,重点,要素,补语
single,单人,寡妇,孤儿,债权人
patch,补钉,达到,艇,(测验中)成绩
variety,品种,数字网,电话网,民间
slap,耳光,食指,膝盖,大腿
abnormal,不正常的,可允许的,(小说,不
junk,把…当作废物扔掉,上部,无论,提供
spit,唾液,激素,痰,碧血
tunnel,管道,通路,专线,有线
fluorescent,萤光,咆哮,爆炸,放射
obnoxious,令人不愉快的,不得人心,可怜,狭窄
