#word,meaning,option1,option2,option3
sophisticated,(仪器)精密的,爬,塞满,农艺
clarify,澄清,纠察,本末倒置,搅混
parabola,抛物线,顶点,焦点,角
lugubriousness,悲哀,大快人心,忧郁,不亦乐乎
errant,错误,不足为训,周到,不利
tear,撕裂,挖掘,掰,钳
taint,玷污,冒险,挣扎,补救
plank,要点,诗意,口气,讲话
oblivion,遗忘,识破,了解,意识
banquet,宴会,盛宴,运动会,记者会
heterodox,异端,偏见,共识,短见
inoculate,预防注射,扎针,注射,补液
multifarious,多种,对折,第二十,左右
ceremony,典礼,开幕式,拜物教,伊斯兰教
rue,后悔,不理,弃置,悔罪
unctuous,油腔滑调,糊涂,八面玲珑,顽固
decamp,匆忙秘密地离开,经营,请客,控制板
decibel,分贝(音量的单位),(眼睛的)瞳孔,论文,扰乱
uncanny,神秘,暗中,明了,新奇
unison,一致的或协调的行动,砰地敲,执行,直接
concentric,(指数个圆)有同一中心的,轮,研究者,抱怨
maverick,想法与众不同的人,白种,讨厌,不利
pipeline,管道,当场,主干线,有线
cannibal,食人者,欺骗,工业,正的
lecherous,好色,喜新厌旧,和平,崇高
conscience,良心,存心,好奇心,隐私
nicety,准确,断章取义,周到,严密
loon,愚人,白痴,宝贝,废物
altitude,海拔,厚度,科学院,深度
neurosis,精神病,性病,不治之症,暴病
perpetrate,犯罪,绑架,断路,镇压
allege,(无证据)陈述,记载,详述,上述
sibling,兄弟或姊妹,变化,同样,收藏品
cutlery,匙等餐具,浅滩,建筑(物),天堂
acrophobia,恐高症,负担,千克,新闻报道
mighty,强有力的,细小,坚固,巨大
seasoned,有经验的,孩子气,大器晚成,成熟
topsy-turvy,颠倒,壁挂,陈列,吊装
pertinacious,不妥协的,哎呀,书记,渴望
rakish,潇洒,断然,为所欲为,随便
ore,相混,治愈,许多,烟草
reverse,反面,第三方,工商界,前者
jeopardy,危险,缓解,繁忙,白热化
perplexity,困惑,习以为常,迷恋,全心全意
mannerism,矫揉造作成癖,绝望,给予,注意到
contrast,对比,识货,分别,比较
oppress,压迫,剽窃,投机,迟暮
applicant,申请人,会员,下面,上司
negate,否认,干涉,攻击,推翻
audible,听得见的,任何,变得苍白,四分之一
gregarious,群居,安身,集团,穴居
iodine,碘,医药,白芍,冰片
disobedient,不顺从的,爵士,学术研究,封皮
gesticulate,做手势表达,嫁,灰心丧气,东部
blazon,精确描绘,进入,辐射线,文明
derelict,被遗弃的人,支配,邀请,终结句
incinerate,焚化,熨,燃放,生火
temporal,世俗,多情,清廉,纯正
sensitization,敏化,老的,决心,逆
roughen,变得粗糙,承认,边缘,扫除
apron,围裙,口袋,袖口,裙子
obverse,正面(的),麻烦,无价,绿色
vintner,酒商,客人,出版者,小贩
elucidate,阐明,发表,表白,表态
droop,低垂,赤足,突出,悬
granite,花岗石,板岩,土壤,鹅卵石
promulgate,颁布,集合,独占,失控
recoil,退却,渐进,推进,追逐
toxin,毒素,状语,因素,卖点
foreknowledge,预知,土地所有者,色拉(西餐中的一种凉拌菜),犁
defuse,熄...怒火,两倍,装置,可以
pilgrim,朝圣客,佛教徒,和尚,大师
conviction,坚信,吃醋,不服,打结
bibliography,文献学,多灰尘的,抓住,蛋等)
lout,粗人,(文章的)一节,(英)大臣,猛增
straightforwardness,坦率,残忍,直言不讳,苛刻
chant,圣歌,绘图表,此外,青年人
compress,压缩,加长,裁军,补票
fracture,骨折,受伤,愈合,病愈
ponder,仔细考虑,钩住,惦念,鞍马
figment,虚构的东西,无用,微笑,烛形物
diffuse,散布,排队,堆积,遍及
tyro,新手,外行,百事通,材料
deserter,背弃者,难民,瘪三,俘虏
adjudicate,判决,判处,复审,传讯
aqueduct,高架渠,陷阱,矿井,葛洲坝
whisper,耳语,通信,谈话,仗义执言
behold,目睹,浏览,白眼,偷看
cache,贮藏处,地位(现在很少用),邮递员,熟练
incertitude,疑惑,专心,大意,醒来
parlous,靠不住的,辛劳,凄惨,安好
intervene,介入,狡赖,呈请,刺探
denominate,命名,撤销,创建,免职
ripen,使成熟,月份,工厂,把…装入袋中
adlib,即兴演讲,欢快,乐意,领域
broil,烧烤,猪肉,腊,红烧肉
grisly,恐怖,余悸,大惊小怪,惊骇
languid,怠倦,主人,炮,主管
ubiquitous,无所不在,追踪,英里,大量
aver,极力声明,询问,天气,给…深刻印象
mockery,嘲笑,违宪,拍案叫绝,诽谤
fertilizer,肥料,油饼,海绵,钻石
husbandry,节敛管理,不礼貌的,无缺,系
jog,慢而平静地前进,忠告,看法,唱片封套
ingrate,忘恩负义的人,背,伙伴,论证
haughty,傲慢,恭顺,热情,吝啬
resuscitate,使复活,招待,帐单,迁移
arthritis,关节炎,流行病,多发病,暗疾
sluggish,行动迟钝,急剧,多时,频率
ing,天真无邪的少女,昆虫,形状,可能
sap,树液,武力,视力,武力
ironic,挖苦,嘉许,争议,诽谤
well-groomed,非常整洁,计数,拖,还
limousine,大型轿车,放慢速度,文摘,谋杀罪
waffle,蛋奶烘饼,没有,地方,支持
supplicant,乞求者,妄自尊大,支撑物,摇晃
pulsating,节奏强的,困境,课堂,时常发生
trapeze,空中秋千,礼堂,范例,遥远
guilt,内疚,不过意,不平,惭愧
stealth,秘密的行动,引进,盖,近代
endow,资助,支持,慰问,帮忙
full-fledged,成熟,发芽,微笑,凋谢
welter,混乱,肮脏,神经过敏,贫困
insufficient,不足,亏损,现存,盈余
refractory,难驾驭的,野兔,可怕,鼓励
far-fetched,牵强,板上钉钉,活泼,勉强
ballast,(船等)压舱物,疾病,巨响,倒坍
phobia,恐惧症,成长,解救,转化
explicable,可解释的,设计规划,负荷,(尤指从一地到另一地的陆上)旅行
iconoclast,攻击传统观念或风俗的人,教育学,使丧失,禁闭
disapprobation,反对,亲信,拥护,按捺
erstwhile,从前,至今,今晨,今晚
faddish,流行一时,世界,妖风,古风
stocky,矮胖,短小,中等,大型
hangar,飞机库,矿井,储藏室,兵站
transitory,短暂,冰凉,永久,冰天雪地
epicure,美食家,大方,发明家,制作者
press,挤压,把握,支撑,持有
vilify,辱骂,顶撞,争吵,责骂
distill,蒸馏,镀金,镀,纺织
touching,引起同情,不出名的,脱掉,预备
acumen,敏锐,明智,八面玲珑,愚笨
thrall,奴隶,改革者,选民,候选人
cede,割让(土地权利),埋没,舍命,丢弃
disintegrate,分裂成小片,告别,分离,三位一体
lethargic,昏睡,起床,安歇,喘息
unchangeable,不能改变,早,汇合点,设计规划
abduct,绑架,赦免,断路,违法
perseverance,不屈不挠,不懈,脆弱,随便
corroborative,确证的,完成,捆,差额
bumper,汽车前后的保险杠,半圆形体,周期,表达
slight,微小,强劲,坚固,弱小
amplitude,广大,平衡,广博,对称性
canard,谣言,年夜饭,事态,野餐
immune,免疫,抓住,污染,轰动
reincarnation,化身,低,触,顺利
brat,孩子,双胞胎,哥儿,幼女
gavel,(法官所用的)槌,旅游,充满活力,叠
boisterous,猛烈,无情,暴风骤雨,静止
exacting,苛求,要求,回忆,纪念
galvanize,电镀,包金,提炼,拔丝
gerontology,老人病学,皮衣,他,(湖、海的)底
cowardice,胆小,随便,明白,果断
plenary,全权,特权,表决权,王权
muffled,(声音)压低的,方向,越过,农耕
captivate,迷惑,欺诈,骗取,欺瞒
alabaster,雪白,苍白,紫色,花白
cognizant,知道,悲悼,记得,发现
sidestep,回避,幸免,顾忌,消防
orchid,兰花,牡丹,桂,花儿
dregs,糟粕,赘疣,宝物,鹅毛
deduct,演绎,集锦,研制,科研
acoustic,听觉,遥感,恶感,感情
anguish,极大痛苦,表皮,重播,应该
dissension,争执,狡辩,笔战,诽谤
garland,(作为胜利标志的)花环,证物,物品,必需品
reticulation,网目,四面体,新型,球状
congregate,聚集,久违,背井离乡,纠集
jovial,愉快,悲喜交集,拜倒,狂喜
euphoria,幸福愉快感,登广告,沮丧,掠过
orotund,(声音)宏亮的,捅,耕种,武装
infirm,虚弱,强劲,伟人,不在话下
freeway,高速公路,过道,隧道,路边
repellent,令人厌恶,信条,慢吞吞地,改进之处
feasible,可行,隐约,非官方,不明
parody,模仿性嘲弄文章或表演,怀疑,租金,暖房
uncommitted,不受约束,张,书桌,举止文雅的女子
despot,暴君,股东,女皇,王后
histocompatibility,组织适合性,冷,压(力),习惯
retail,零售,兜售,处理,售货
moderate,减轻,高涨,攀升,减肥
incorrigibility,无可救药,小偷,礼物,胶鞋
egotist,自私自利者,格言,闪现的亮光,主人
corporeal,肉体,病原,酵母,上身
asperity,粗鲁,操切,耐心,步步为营
ritual,仪式,拜物教,婚礼,开幕式
disaffect,使不满,插入物,隔开,(大中学校的)学生
sash,肩带,清晰,炊事用具(尤指炉、锅等),奇遇
implement,工具,文具,唱片,机器人
dissonant,不和谐的,大堆,激怒,毒(死)
poltroon,懦夫,牛仔,志愿者,君子
neolithic,新石器时代的,俊俏,由于,重…
turbulent,骚乱,混乱,和平,黄色
don,穿衣,披,安全带,戴
disburse,支付,补税,缴纳,付款
ingenuous,纯朴,丧心病狂,罪恶,苛刻
upswing,上升,涨价,攀升,衰减
upstage,骄傲,慷慨,冰冷,不亢不卑
grotesque,(外形或方式)怪诞的,不知所云,不三不四,单调
incredulous,不肯轻信,突然袭击,压迫,白昼
plough,犁,分娩,(滑)冰鞋,两星期
objectionable,令人厌恶,手帕,暴涨,硬币
observable,看得见的,官方,顶事,隐约
dilemma,困境,罪状,处境,地狱
granulate,使成颗粒,观念,天亮,照片
digressive,离题,民事,风波,坠毁
masticate,咀嚼,认识,相识,理会
erode,侵蚀,不利,无害,跨越
obsession,固执的念头,理由,摇,肥胖
leeway,(可供活动的)余地,纯净,跺脚,使
genre,(文艺的)类型,被,刷子,站
impassive,无动于衷,轻蔑,不理,不顾
Antarctic,南极,本初子午线,子午线,大陆
almond,杏树,乔木,灌木,斑竹
spectacular,壮观,幻影,姿色,全景
disturbing,引起烦恼,遮光物,发烧,出卖
sloppy,邋遢,蓬松,净化,紧张
freelancer,自由作家等,加入,实际,直接
skit,幽默讽刺短剧,挑剔,噪子,联系
carve,(把肉等)切成片,雨天,诞生,办公大楼
bilingual,(说)两种语言的,非常贵重,鱼,阴暗
snicker,窃笑,微笑,成熟,发芽
requite,报复,报应,报仇,回报
squelch,压制,制裁,不可逾越,跨越
questionnaire,问卷,备忘录,遗嘱,案卷
lax,懒散,疲惫,昂昂,屏息
coax,哄诱,局,(使)流血,腐烂
rebarbative,令人讨厌,日光,导游,铁路
redoubtable,可敬畏的,每,贮藏,睡
ready,机敏,本本主义,胆小,迟钝
interdependent,互相依赖,闪亮,印,根据
ration,定量配给,(赛跑用的)跑表,政见,完全
penury,贫穷,艰难,富有,不名一文
acronym,首字母简略词,域名,吒,拉丁
unify,使相同,稳定,公里,码(英美长度单位)
vascular,血管,动脉弓,胞衣,穴位
mallet,木槌,刀口,冰刀,斧头
acclimate,使服水土,信号,等待,蛙类动物
unadvised,草率,密切,识相,仔细
aberrant,异常,无限,采纳,享受
recessive,后退,失足,渐进,实践
celebrity,名声,威望,众望,盛名
cornice,檐口装饰线(在房柱顶端的突出装饰线),领域,祝贺,降落
trustworthy,值得信赖,就绪,自然,不当
diabetes,糖尿病,肝炎,病灶,风湿
spacious,广阔,平衡,重叠,无限
acquaintance,熟知,亲切,多余,谈得来
cordially,从内心发出来地,复述,手段,评论
encephalitis,脑炎,湿气,瘫痪,梦游症
shrine,神龛,机械,教堂,修道院
sear,(以烈火)烧灼,叙述,坛,海里
august,威严,神经过敏,一触即发,轻松
unwarranted,没有根据,薄金属片,围绕,跳水
outfit,(为特殊目的)全套用品,醒,安静,欢乐
speleology,洞窟学,挤满,往楼下,渴望
maladroit,笨拙的,(电)镀,瘦的,愉快
nerveless,无勇气的,皮带,困窘,热望
exude,四溢,扶手,航行于(海上),(使)扎根
hoist,吊高,攀升,提高,衰减
steadfast,不变,生动,浴血,成立
definitive,明确,含糊,隐约,暗自
disinfect,为某物杀菌或消毒,首位,下雪,年龄
unqualified,无资格的,场所,充满活力,美丽的事物
repine,不满,轻松,紧张,惭愧
squabble,争吵,殴打,责骂,骂
gulch,深谷,蔚山,山脚,巫峡
equable,稳定,百废俱兴,萧条,淫猥
dilapidated,破旧,文明,美貌,文雅
grouse,松鸡,板鸭,母鸡,小鸡
sustain,承受(困难),催逼,部件,(药方上的)用法说明
onset,(坏情况)开始发作,机车,新颖,角色
statutory,受法令所约束的,纯理论的,家乡,语法现象
accomplish,完成,普及,颁行,召开
mutilate,残害,不利,跨越,不可逾越
pester,纠缠,联网,并联,互通
bodyguard,保镖,保护,照料,侍候
lowbred,粗野,漂浮,不耐烦,爱面子
intact,完整,半半拉拉,饱和,碎片
cubicle,大房间中隔出的小室,男人,马铃薯皮,帝国主义
sizzler,炎热天气,指挥者,紧紧,强大
loll,懒洋洋地坐或卧,设想,对..感到抱歉,命令
sect,(宗教等)派系,(高声音)遮掩(低声音),实在,邻接
auction,拍卖,转让,推销,变卖
portentous,凶兆,气候,下落,病征
predominant,有势力的,(动物)象,发生,把…关在圈中
radiance,喜悦,不亦乐乎,悲喜交集,大快人心
methodology,教学法,魔法,巫术,秘诀
aphasia,失语症,一般,这些,渔夫
defiant,违抗,违心,拍案叫绝,违例
interrupt,打断,附着,交界,堵车
dexterous,灵巧,顽固,板板六十四,本本主义
abnegate,克己,舍命,摈弃,卷入
nugatory,无价值的,鞭辟入里,对称性,协调
proximate,最接近的,迎风,间接,轮流
infidel,不信教者,天赋,桃树,悲伤
ovoid,卵行,存在,过节,图谋
tumbler,平底无脚杯,想到,晒伤,根源
trivia,琐事,家事,机关,蠢事
antenna,触角,尾巴,膀子,熊掌
defraud,欺骗某人,弄脏,大浪,打
frolic,嬉戏,画展,旅游,猜谜儿
huckster,叫卖小贩,屠夫,客人,商人
strew,撒,遗传,谣传,传输
needy,贫穷,拷打,紊乱,敲打
calculating,深谋远虑,打算,心寒,满足
fallow,休闲的土地,规定饮食,很可能,(感情的)迸发
fascia,(商店上挂的)招牌,菱形,收拾,编织者
abhorrent,可恨,动人,广博,缺乏
anatomical,解剖学的,关闭,一千,淡
warehouse,仓库,矿井,暗堡,核武库
gist,要点,大纲,意思,味道
desolate,荒凉,拥挤,孤独,繁华
sacrilege,亵渎,冒险,效忠,变节
self-possession,沉着,不知所措,从容不迫,不好意思
perfunctory,草率,字斟句酌,怠惰,疏忽
reconciliation,和解,说服,奉承,趋附
humor,纵容,欺诈,欺瞒,包庇
unanimous,全体意见一致的,交换,逐步,可判死刑
phylum,(动植物分类的)门,苦干,视为,下沉
similarity,类似点,后果,颜色,国籍
impressionable,易受影响,系列,地图,狂热爱好
narcotic,催眠,补液,注射,动手术
reprehend,谴责,引咎,批评,驳斥
preach,传教,保护伞,珊瑚色的,繁殖
dawdle,闲荡,恋爱,消遣,兜风
freak,反常,莫名其妙,不可名状,特别
anomaly,异常,最多,最为,采纳
levelheaded,头脑冷静,不耐烦,爱面子,漂浮
puissant,强有力的,微不足道,伟人,壁垒森严
ruminate,反刍,咀嚼,喝,吮吸
cater,迎合,趋附,庇荫,巴结
vigorously,精力旺盛,方法,鸡,引进
apparatus,仪器,页心,罗盘,木版
separate,使分开,柜子,人,每日
linger,逗留,迁都,渡过,风俗
whimsical,古怪,乏味,不是味儿,有意思
cone,松果,荚,果肉,浆果
debilitate,使衰弱,医学,主编,拉
slobber,口水,胆汁,眼泪,痰
compact,合同,罄,比量,用法
hermit,隐士,孔子,老百姓,多普勒
blossom,花,当时,生气,介绍
assail,抨击,公认,承认,狡赖
virile,有男子气,腐败,龙飞凤舞,光辉
buxom,体态丰满,辩论,乘客,有苦味的
authority,权威,不要脸,吃不开,珍贵
freight,货物,备件,硬件,软件
down-to-earth,现实,不着边际,粗浅,完美
invigoration,激励,保健,调治,化妆
sepulchral,坟墓,神道,台,祭坛
catalyze,催化,病变,多极化,量变
sterilize,使不育,抢救,按脉,看病
hasten,催促,道谢,传送,报偿
pagan,没有宗教信仰的人,腐败,营地,学问
pharmaceutical,制药,闭门造车,压制,采制
epitaph,墓志铭,八股,摘记,哀辞
nick,小伤口,前后,粗野,用药麻醉
prop,支撑物,上边,物主,臂膀
dome,圆顶屋,门口,安置,住宅区
agitated,被鼓动的,承受,守卫,看出
fictitious,假的,和…不同,合适,两部
farrow,(母猪)生产,深度,生存,致意
uptight,焦虑不安,大敌当前,庄严,轻松
precipitation,急躁,爱面子,尊敬,殷勤
reciprocate,答谢,道歉,报偿,酬劳
archer,(运动或战争中的)弓箭手,种子,投手,医生
preconception,先入之见,短见,政见,异议
fledge,小鸟长飞羽,假装,农村,难以忍受
keen,热心,傲然,尊敬,殷勤
improvident,不顾将来,连接,发展,满足
windfall,意外的好运,患者,一餐,电学
inexcusable,不可原谅,某地,搞乱,日期
civilian,平民,劳动力,个人,大家
herbicide,除草剂,毒品,白面儿,有毒
inerrancy,无差错,抱,完全,颜色
garble,曲解,本末倒置,纠偏,纠正
caret,加字符号(∨,闲逛,灌木,在内部
badge,徽章(如校徽等),数百万,宁愿(选择),原子核的
boost,往上推,哭泣,燃料,年轻女子
summarily,概括,包含,共有,有价值
disbarment,取消律师资格,大半,贫瘠,延缓
rebate,折扣,速率,若干,效率
instill,逐渐灌输,东方,津贴,避免
austere,朴素,勤勉,疏忽,断断续续
disruptive,制造混乱,愚弄,阴影,胆怯
centurion,古罗马的百人队长,护理,也不,感受
berate,猛烈责骂,调查者,资本,顾及
refutation,驳斥,笔战,狡辩,辩白
tenacious,坚韧不拔,随便,明智,明白
garner,收藏,保存,搜寻,寻机
waddle,(鸭子等)摇摇摆摆地走,通常,使相信,高耸
